V1,V2,V3,V4,V5,V6
16002.44921875,17206.922,18403.133,19794.066,21570.3,22729.46
5651.27734375,5851.944,6111.1226,6459.5596,6843.8037,7078.6807
12183.50390625,12706.929,13269.09,14266.318,15057.393,15502.17
3732.01025390625,3859.079,3969.606,4228.376,4497.085,4651.882
6262.953125,6457.9844,6625.897,6770.478,6986.519,7012.7705
12938.427734375,13087.642,13180.112,13445.709,13739.603,13664.201
2387.252685546875,2470.454,2493.8267,2775.3716,3018.847,3112.99
2580.1748046875,2684.4446,2788.8901,2905.4695,3024.3467,3065.6665
10148.7392578125,10353.371,10595.984,11049.975,11621.766,11732.153
16259.32421875,17312.086,18307.906,19628.195,21260.99,22287.898
2301.26123046875,2366.5305,2432.7295,2535.646,2634.0361,2670.903
9135.8818359375,9656.548,10167.867,10861.646,11554.261,12019.5625
2285.956787109375,2423.537,2555.829,2732.4688,2932.771,3055.4644
2040.14697265625,2119.7544,2191.8765,2295.2603,2399.4644,2440.792
1646.9720458984375,1710.7815,1777.2972,1807.8188,1885.2043,1944.9633
2835.36767578125,2989.9028,3151.603,3364.5408,3589.4395,3735.882
5570.48583984375,5623.1562,5733.964,5785.86,5885.7314,5994.411
10034.1845703125,10230.401,10394.88,10601.279,10775.672,10839.006
7413.59912109375,7739.3623,8016.1587,8319.995,8708.527,8893.615
8825.724609375,9361.418,9909.205,10671.252,11585.049,12154.524
7821.8076171875,8111.659,8408.229,8769.435,9127.29,9335.712
4832.66796875,5224.0713,5535.087,5978.279,6459.9053,6763.922
7027.37109375,7426.7285,7862.2275,8443.842,9025.263,9417.006
11413.5927734375,11897.368,12329.584,12832.859,13451.475,13874.043
1761.3682861328125,1805.1555,1909.629,1899.8694,1998.4519,2154.4072
2695.49560546875,2857.7603,3035.93,3247.6719,3475.0254,3612.8894
4857.34912109375,5124.7324,5417.3174,5782.7607,6145.2354,6362.922
6528.5537109375,6893.859,7254.335,7705.1963,8234.519,8592.514
1853.281982421875,1924.4172,1992.8286,2090.454,2179.982,2220.147
7196.80126953125,7334.3926,7483.4297,7661.575,7850.8154,7976.871
2691.13818359375,2725.9626,2755.8953,2795.639,2838.5615,2856.9988
2901.781982421875,2931.0774,2959.3965,2981.8308,3008.5776,3013.6848
6092.27587890625,6355.9526,6625.498,6957.4004,7301.66,7500.2285
9338.92578125,9634.525,9951.449,10310.351,10705.912,10951.8955
7792.28515625,7799.5625,7801.026,7816.1836,7821.7905,7801.7236
5169.1787109375,5386.4165,5585.073,5782.6104,6049.115,6204.846
3713.73876953125,3816.8142,3919.2852,4024.4995,4144.668,4253.8335
9766.2255859375,10158.104,10524.084,10938.403,11428.384,11751.381
2033.908935546875,2081.669,2119.0369,2175.9001,2243.1394,2269.6887
3893.4521484375,3965.5457,3978.326,3981.075,3995.3057,3998.334
1954.815185546875,2001.088,2045.3737,2103.8342,2161.6013,2193.6682
4320.41748046875,4499.602,4690.976,4930.85,5172.869,5330.2065
14189.341796875,14703.387,15196.544,15834.584,16524.33,16897.658
6756.90234375,7095.291,7229.867,7592.0254,8016.9517,8306.98
2140.621337890625,2161.6018,2194.3047,2161.472,2162.391,2181.7896
2662.887451171875,2706.5273,2743.455,2779.4312,2824.2112,2836.3665
2188.51025390625,2186.957,2187.5217,2174.5413,2177.2332,2185.9014
2246.82275390625,2244.9888,2253.5369,2250.7915,2253.1257,2241.669
3538.346435546875,3763.608,3979.0322,4197.6963,4478.6562,4641.795
3911.33154296875,4165.834,4302.651,4547.3335,4809.335,4965.3354
3906.38623046875,4078.2168,4236.79,4449.9985,4667.9487,4767.3784
14528.40625,15468.296,16559.236,17968.926,19387.324,20337.053
2730.7822265625,2844.3015,2952.695,3077.266,3230.0566,3308.481
1833.7039794921875,1909.488,1989.9994,2083.1985,2184.6123,2254.8298
6602.634765625,6764.3765,6854.8857,6960.727,7073.179,7144.151
2222.990478515625,2265.2979,2300.231,2371.2395,2437.2139,2443.2495
4661.38525390625,4768.742,4846.1396,4931.576,5066.3535,5092.9565
1693.932861328125,1777.1267,1868.5505,1972.8792,2085.3467,2163.3062
4920.91943359375,5048.3667,5171.879,5315.587,5469.008,5535.4263
3715.18359375,3863.846,4029.2974,4238.2383,4436.8286,4560.227
9341.767578125,9674.5625,9974.533,10151.964,10441.367,10635.39
6808.34375,6882.371,6945.1543,7004.893,7088.6577,7107.426
6419.75390625,6582.444,6737.3096,6947.3154,7127.049,7186.958
1823.29443359375,1922.9768,2031.6366,2178.1985,2336.5676,2437.5034
12600.7578125,13392.867,14242.371,15391.678,16561.875,17139.99
4508.740234375,4694.417,4916.212,5189.9136,5473.795,5652.457
2742.731201171875,2827.441,2919.4001,3111.4458,3301.245,3418.8687
1947.0302734375,2000.4894,2070.771,2215.3457,2358.6904,2453.1
9418.466796875,10016.805,10670.06,11510.299,12386.344,12926.118
2733.174560546875,2803.3145,2864.141,2910.7468,2978.349,3030.0757
2329.144287109375,2401.997,2477.385,2578.0903,2682.2827,2718.2734
4911.21533203125,4999.114,5042.752,5121.3403,5218.4194,5255.249
9349.7822265625,9603.893,9969.76,10523.609,10934.116,11183.805
1534.96337890625,1601.5546,1673.0059,1757.9673,1845.5862,1898.2112
3799.86279296875,3945.8584,4080.8894,4204.0537,4347.806,4374.5728
2269.39501953125,2367.125,2471.6536,2613.639,2742.2314,2814.9336
1807.7088623046875,1894.6694,1989.4125,2131.049,2262.8804,2344.1504
3846.906982421875,3934.3965,4025.6448,4140.6235,4262.746,4346.9253
1974.0404052734375,2031.3972,2098.133,2080.495,2173.5496,2281.287
15732.63671875,16115.871,16950.223,17206.7,18329.572,19106.664
4123.6552734375,4239.075,4388.8237,4581.493,4720.123,4793.1074
5442.57568359375,5608.1353,5787.1875,6051.623,6303.0947,6436.547
2570.048095703125,2653.648,2742.297,2844.0625,2952.9,3006.7715
2209.206298828125,2261.0254,2316.4053,2372.833,2439.0784,2485.6072
2927.607666015625,3066.5632,3214.2017,3380.2993,3567.0388,3684.566
1544.78466796875,1580.9497,1618.4004,1632.6296,1674.4144,1706.534
2166.18505859375,2180.8115,2185.4897,2226.7056,2262.919,2252.8792
13532.484375,14086.634,14692.238,15497.473,16208.527,16628.826
2012.476806640625,2068.0522,2106.8262,2179.1128,2268.6533,2281.9714
5048.82080078125,5156.5854,5330.917,5429.4966,5668.7095,5526.917
1736.114990234375,1832.8623,1937.116,2086.741,2253.1907,2359.2302
8739.576171875,9249.615,9821.637,10559.45,11279.639,11758.885
5328.33544921875,5385.1733,5437.1724,5468.855,5548.784,5527.1606
1398.2835693359375,1434.6635,1464.6234,1488.7992,1539.313,1546.9592
5814.703125,6026.21,6181.1655,6383.808,6643.617,6741.532
2671.809326171875,2793.3076,2929.0977,3115.171,3290.031,3397.3315
2683.3779296875,2772.4512,2878.1057,2998.0051,3192.5244,3227.7468
5018.2568359375,5271.908,5518.0156,5800.75,6108.67,6260.6963
7619.59326171875,8080.4727,8474.917,8981.71,9515.083,9812.258
7223.947265625,7530.7256,7878.721,8266.262,8645.048,8894.04
10805.51953125,11590.57,12248.154,12887.611,13786.199,14432.023
11430.212890625,12127.213,12776.029,13573.023,14441.041,14942.221
2768.68798828125,2895.4863,3005.2197,3131.1365,3286.4624,3350.3123
3442.717041015625,3652.2358,3877.8066,4146.968,4429.996,4602.1577
8672.4921875,9027.959,9434.811,9902.794,10375.191,10670.069
4144.1923828125,4200.2563,4251.5977,4273.8267,4333.4673,4318.926
12311.6962890625,12511.3125,12676.816,12794.553,13008.469,12869.094
15907.9345703125,16348.401,16708.701,16985.674,17494.902,17415.998
5349.01416015625,5669.7983,5951.3867,6295.766,6670.9077,6858.7314
7678.90673828125,8150.0537,8575.841,9097.8545,9673.01,9976.676
4614.34521484375,4699.909,4795.4707,4932.015,5089.5054,5157.616
3414.055419921875,3485.5552,3563.0063,3679.9355,3802.8184,3848.7988
2611.009033203125,2724.5166,2843.9707,2993.5098,3147.3174,3250.4497
15702.455078125,16264.096,16771.094,17289.719,17915.188,18227.805
6768.052734375,7052.2427,7320.375,7614.158,7933.0815,8102.6147
8758.92578125,9196.534,9656.279,10218.656,10789.488,11152.047
9465.380859375,9997.348,10537.08,11309.317,12097.926,12588.327
12554.7978515625,13155.968,13779.445,14662.929,15620.111,16222.211
8195.052734375,8384.868,8560.068,8781.826,9003.281,9101.939
10676.03125,11040.288,11420.456,11877.742,12361.401,12666.625
10735.6103515625,11076.028,11421.171,11843.416,12317.557,12615.299
10710.1533203125,11048.838,11396.772,11813.079,12277.005,12574.475
10318.15625,10448.744,10595.448,10793.948,11012.039,11130.464
10124.142578125,10359.061,10646.354,10937.223,11405.656,11642.254
10169.484375,10331.18,10496.544,10674.53,10872.977,10990.556
9756.2666015625,9931.491,10002.942,10139.405,10286.507,10367.178
10828.927734375,11181.618,11542.911,11959.535,12445.78,12765.132
10575.248046875,10832.034,11125.438,11487.039,11865.87,12113.041
10188.787109375,10456.369,10698.625,10971.547,11244.498,11342.387
5272.2861328125,5420.9565,5570.826,5755.185,5941.1074,6047.408
4853.64453125,4972.4375,5090.176,5237.428,5397.0015,5504.9814
7729.712890625,7946.154,8170.1504,8461.47,8737.676,8901.886
10061.02734375,10131.778,10197.318,10274.836,10355.062,10392.237
4799.05517578125,5045.829,5285.112,5521.3086,5812.3457,6025.5967
9807.439453125,9882.005,9926.619,10013.26,10113.196,10162.689
10305.546875,10492.027,10711.179,10781.114,10595.745,10836.285
2149.72119140625,2238.1438,2334.7192,2456.5137,2572.9502,2646.5037
2211.494873046875,2252.7864,2296.1665,2300.1943,2371.0127,2416.901
10286.138671875,10461.892,10636.871,10841.799,11055.434,11173.456
10154.9736328125,10342.288,10536.91,10760.077,10976.878,11098.691
10147.0537109375,10344.288,10548.854,10768.041,10999.925,11137.0205
10158.11328125,10422.965,10858.727,11089.983,11799.484,11881.031
11140.6171875,11478.124,11761.934,12039.747,12430.681,12613.059
10831.328125,11209.514,11589.313,12053.93,12497.309,12748.061
10540.7890625,10780.442,11014.484,11299.51,11588.153,11750.14
10067.5361328125,10151.101,10232.6045,10315.405,10414.66,10469.503
10068.9931640625,10194.832,10313.214,10437.995,10583.244,10655.995
12147.11328125,12622.495,13070.721,13545.351,14160.501,14367.695
10412.431640625,10648.789,10889.594,11175.265,11513.827,11699.642
10834.103515625,11079.85,11307.439,11597.184,11863.66,12016.876
10525.7841796875,10811.315,11106.367,11462.67,11810.955,12012.191
10181.8515625,10203.192,10191.328,10180.056,10160.11,10231.078
10397.990234375,10573.377,10719.743,10897.6045,11070.566,11131.451
11438.09765625,11750.105,12007.642,12347.383,12749.265,13000.201
10511.310546875,10813.547,11110.729,11477.031,11857.715,12029.301
10414.7900390625,10644.049,10878.476,11161.737,11445.698,11598.994
14372.5615234375,15070.944,15760.285,16897.094,18033.668,18710.822
13746.0283203125,14239.057,14735.291,15336.737,15944.613,16292.404
5128.01513671875,5329.1665,5552.0044,5830.158,6145.9014,6341.3047
9359.767578125,9499.9375,9521.862,9616.226,9744.519,9796.451
4868.74072265625,5105.619,5284.2686,5577.1196,5906.832,6093.882
14155.28125,14720.076,15321.959,16107.247,16866.152,17344.693
3451.8935546875,3461.8843,3480.9937,3514.5034,3455.5527,3453.8047
-73.3466796875,530.34766,1497.8569,893.37354,1828.3892,1820.2188
10680.55859375,11016.537,11360.836,11786.44,12193.616,12432.766
10570.248046875,10846.697,11121.728,11453.133,11773.665,11949.322
10056.3369140625,10121.307,10185.166,10247.509,10325.318,10368.555
10805.9228515625,11164.987,11529.611,11978.53,12402.413,12642.832
10796.8525390625,11106.269,11418.622,11811.809,12211.066,12439.305
2989.42578125,3122.289,3263.6035,3431.8354,3607.1003,3723.831
10261.7578125,10371.398,10473.105,10407.788,10447.83,10540.223
10259.234375,10338.273,10399.712,10292.533,10216.594,10309.611
10294.8837890625,10615.053,10943.469,11311.229,11726.398,11986.375
10586.5673828125,10755.577,10887.477,11047.043,11199.267,11236.754
10740.2919921875,10984.937,11183.093,11417.503,11658.21,11705.846
19639.63671875,20351.201,21053.137,21832.617,22676.418,23153.03
9852.5810546875,9955.665,9997.371,9995.371,10067.729,10131.822
6821.04248046875,6845.152,6873.1465,6867.832,6871.8584,6911.6064
9970.34375,10222.344,10461.57,10752.969,11047.055,11188.488
19035.00390625,20116.504,21298.22,22737.465,24343.674,25457.697
2548.011962890625,2637.0442,2738.0205,2864.1033,2991.6475,3077.2202
11506.3798828125,11855.173,12231.309,12796.451,13336.52,13676.331
11405.7919921875,11593.958,11863.567,12299.295,12662.584,12884.809
10150.1259765625,10409.307,10794.438,11442.23,12008.084,12341.886
11317.3935546875,11648.505,11978.465,12423.213,12900.492,13223.654
9629.8564453125,9641.921,9670.956,9714.773,9765.296,9653.93
8642.7998046875,8572.496,8505.443,8550.703,8532.738,8626.033
6841.626953125,7101.905,7315.6006,7436.753,7695.4653,7746.12
3824.55419921875,4039.009,4236.515,4438.907,4701.209,4837.3447
9872.48046875,10151.842,10801.241,10696.776,11142.39,11256.409
967.6078491210938,1009.739,1114.1831,1081.6885,1125.0771,1101.6704
10010.5498046875,10024.661,10103.24,10134.755,10222.639,10029.531
10405.162109375,10929.794,11454.072,12091.576,12789.912,13225.256
10107.025390625,10361.384,10594.896,10877.956,11162.534,11290.543
1766.9874267578125,1775.8497,1808.1698,1818.8624,1867.1974,1876.4277
10393.595703125,10461.266,10531.001,10630.714,10703.083,10734.781
978.5607299804688,979.08716,979.5719,979.60645,981.87604,985.4854
10556.361328125,10846.529,11140.857,11500.008,11859.428,12062.577
10512.55859375,10772.473,11060.124,11405.051,11752.951,11983.323
10511.5283203125,10771.425,11061.487,11410.479,11762.101,11995.844
1010.91357421875,1032.5245,1079.9673,1064.9791,1082.8774,1056.8375
10449.8447265625,10702.77,10959.719,11270.394,11579.403,11756.0205
2103.00146484375,2117.3706,2127.177,2134.66,2159.407,2152.3774
3239.91455078125,3354.9668,3447.725,3587.8994,3736.112,3808.9395
1866.5662841796875,1955.8762,2037.6729,2127.9985,2230.3022,2284.365
2647.314453125,2730.6934,2824.0833,2955.3765,3084.6938,3168.17
6028.35986328125,6141.538,6258.8047,6362.418,6434.266,6475.939
8560.0205078125,8892.39,9178.819,9715.144,10225.439,10502.992
2109.146484375,2190.2183,2268.9097,2396.111,2501.4673,2563.996
7520.06787109375,7974.037,8469.654,9154.088,9705.492,10096.144
3135.96240234375,3340.4868,3561.0469,3843.4956,4107.538,4288.6807
1015.67431640625,1043.5034,1051.3401,1043.9368,1050.8081,1066.3573
2205.9638671875,2242.57,2268.971,2337.366,2438.2278,2427.292
4931.330078125,5157.248,5463.2686,5723.9507,5985.365,6156.3223
2913.87890625,2999.8757,3130.917,3278.0444,3422.9238,3505.0515
12616.779296875,13158.696,13697.873,14635.646,15391.183,15807.699
5019.212890625,5309.461,5623.1074,6009.4165,6401.5264,6643.042
4992.5869140625,5201.6104,5365.2866,5325.8247,5515.7964,5570.6084
8352.056640625,8640.118,8859.043,9204.34,9571.518,9802.205
10543.8642578125,10955.294,11396.879,11881.627,12368.041,12683.018
9870.1416015625,10002.084,10117.977,10144.589,10310.053,10410.171
12965.751953125,13862.73,14639.398,15207.896,16048.701,16677.387
2465.474609375,2608.2744,2750.168,2901.931,3077.8193,3177.0835
8480.8583984375,9022.471,9643.241,10419.201,11190.185,11691.9375
6490.263671875,6454.7417,6489.26,6572.887,6615.4043,6666.1816
19613.26953125,20392.586,21188.527,22034.51,23211.105,23631.492
6778.45166015625,7142.288,7530.379,8070.5874,8585.813,8901.359
6425.744140625,6584.7925,6727.292,6892.7324,7060.329,7119.123
3298.05615234375,3423.2861,3524.2524,3649.581,3812.4019,3887.6548
18212.58984375,19495.68,20867.395,22431.078,24040.52,24938.133
5317.5068359375,5516.0728,5697.1416,5829.261,6109.1924,6165.2124
11618.84375,12072.346,12527.236,13110.8,13678.904,13950.36
12874.68359375,13739.23,14516.254,15095.852,16193.211,17079.51
406.2225341796875,441.84827,476.64197,442.3357,500.91736,552.91187
5917.43798828125,6078.9927,6268.753,6541.023,6730.7056,6838.336
4332.044921875,4400.7637,4464.4478,4583.247,4744.8867,4759.168
9188.2998046875,9214.681,9275.869,9294.0625,9379.62,9402.193
10280.314453125,10469.757,10660.404,10882.92,11110.998,11237.869
9977.2119140625,10080.817,10190.973,10288.189,10437.46,10503.693
10036.662109375,10046.965,10050.2705,10036.843,10028.38,10047.76
865.00634765625,892.1254,1002.7541,1016.14264,1061.4384,983.2949
8257.91015625,8917.02,9577.799,10409.334,11357.248,11969.566
2739.4130859375,2918.5059,3094.1172,3341.613,3621.9136,3800.6572
4253.39306640625,4444.9927,4640.6265,4875.5693,5123.2036,5274.257
3846.664794921875,3882.2273,3919.7595,3951.8708,4015.722,4030.923
2512.75927734375,2634.4275,2761.5134,2915.247,3074.144,3164.9648
9426.2109375,10104.385,10808.385,11623.639,12563.323,13212.52
2009.6456298828125,2049.7756,2078.715,2114.956,2167.4773,2180.9697
5920.92822265625,5978.6772,6039.009,6042.737,6192.977,6160.1016
8480.5126953125,8923.858,9382.03,9789.637,10330.68,10729.678
5287.3447265625,5337.718,5504.574,5431.0547,5556.826,5544.103
13112.185546875,13352.22,13593.625,14305.189,14824.08,14940.686
6961.85791015625,7084.51,7183.261,7334.129,7518.336,7588.919
6160.88720703125,6131.1016,6145.1606,6112.518,6091.0503,6100.9253
975.2908935546875,988.0788,1018.9822,1016.32086,1024.9653,1034.5991
5557.3076171875,5793.3115,6056.092,6442.1143,6759.87,6917.0957
6280.05322265625,6601.893,6896.826,7282.5576,7649.709,7826.217
11867.1357421875,12522.428,13139.473,13783.811,14525.017,14901.597
6936.59765625,7413.4355,7939.798,8541.543,9215.67,9682.723
2267.967529296875,2371.574,2461.9004,2556.3591,2664.9517,2714.619
3361.646240234375,3488.8003,3632.4375,3829.2432,4002.1543,4100.853
14105.8974609375,14640.348,15219.613,15957.266,16642.645,17027.39
5226.6875,5531.036,5861.094,6255.951,6683.497,6983.9854
2872.2783203125,3007.3845,3101.645,3223.5696,3389.2007,3477.4702
8352.8271484375,8447.178,8563.735,8508.066,8705.364,8621.75
7712.6689453125,7832.5986,7947.885,8105.46,8249.46,8274.544
4217.48486328125,4264.765,4319.968,4346.912,4441.9624,4392.0537
12798.263671875,12917.154,12957.789,13017.087,13098.807,13082.632
6170.35302734375,6326.676,6486.082,6671.503,6863.5967,6989.8457
6172.47802734375,6325.549,6480.3535,6656.762,6841.7905,6963.545
6158.080078125,6334.753,6511.5996,6721.4805,6935.4907,7060.0845
2013.9046630859375,2046.0632,2078.9524,2131.5583,2193.9,2219.627
4284.7607421875,4465.1113,4647.9326,4877.589,5117.6406,5289.6333
10346.9111328125,10633.499,10767.311,10732.957,10910.125,11073.774
9908.2607421875,10171.8125,10453.922,10802.448,11148.618,11333.672
9576.3134765625,9921.553,10344.218,10846.254,11400.883,11748.957
8499.509765625,8507.3125,8509.96,8546.886,8569.166,8552.857
7621.5966796875,7707.4653,7819.241,8009.5,8153.501,8214.335
9033.1611328125,9337.36,9566.72,9837.12,10211.34,10347.475
1533.33056640625,1534.7225,1537.6298,1541.351,1545.6382,1547.3676
4594.17138671875,4623.8516,4651.1577,4685.676,4722.7524,4744.961
3196.46044921875,3314.541,3423.8845,3546.8203,3689.7104,3763.4324
5920.9755859375,6203.0273,6482.3594,6846.372,7270.622,7557.14
5326.75,5421.7764,5510.3037,5623.6055,5749.882,5803.4355
4821.95068359375,4930.425,5025.759,5143.5283,5258.1567,5302.845
9772.2666015625,9964.768,10293.152,11258.497,11847.475,12102.735
9367.1376953125,9360.92,9461.557,9847.444,10111.3125,10157.875
228.7310791015625,245.68555,359.0681,352.40417,383.58948,254.00928
7080.880859375,7282.0864,7458.2837,7592.382,7820.009,7865.6655
7118.2001953125,7254.4473,7423.099,7725.5596,7954.37,8057.3
925.6771850585938,936.4085,935.7019,932.95624,937.7708,961.28613
16600.7109375,17387.61,18179.473,19109.924,20114.852,20790.871
4439.5771484375,4573.333,4669.5264,4801.918,4960.5366,5057.9453
2085.7529296875,2157.803,2246.498,2316.9404,2448.0232,2482.796
2119.4482421875,2215.829,2314.125,2443.0806,2549.82,2595.7349
8813.1181640625,9208.932,9586.268,10049.941,10512.292,10713.939
4946.1279296875,5105.7427,5113.981,5411.968,5702.4033,5436.9106
17534.712890625,18609.363,19831.453,21307.36,22747.46,23719.117
6422.0712890625,6784.923,7131.0776,7781.5947,8364.148,8648.131
4357.54541015625,4499.721,4634.0947,4753.8374,4941.3145,5013.4004
5465.0556640625,5721.967,5966.6025,6264.0063,6565.8706,6706.91
19145.796875,20182.246,21289.762,22640.621,23900.957,24731.676
5841.06640625,6175.5635,6533.3203,6969.889,7408.7373,7669.4346
5930.0625,6117.987,6249.4326,6377.874,6557.6865,6602.29
7345.7216796875,7351.2134,7386.9653,7391.4185,7381.1924,7400.124
5526.7001953125,5625.718,5668.583,5826.4824,5859.314,5633.8564
8375.384765625,8504.794,8604.639,8686.993,8794.89,8823.626
6673.81640625,6898.21,7107.6357,7579.3975,7889.123,8036.1333
9179.6767578125,9258.442,9293.617,9296.582,9389.577,9356.799
8821.712890625,9166.477,9566.891,10040.701,10574.527,10753.68
4107.08984375,4362.3545,4636.211,4966.901,5323.5947,5532.9624
2510.331298828125,2615.1445,2728.7502,2886.463,3036.8267,3127.8828
6758.08544921875,7199.635,7705.184,8341.637,9050.093,9512.352
3108.7060546875,3249.4136,3397.7065,3578.981,3764.9526,3882.711
4079.14208984375,4093.848,4156.2183,4161.4434,4125.2803,4176.144
2958.439697265625,3095.2236,3201.7754,3454.0986,3728.9995,3848.685
12413.111328125,13021.861,13711.762,14644.037,15473.182,15991.886
1741.0577392578125,1767.5732,1774.9702,1801.0297,1834.6907,1832.8822
9325.431640625,9783.699,10253.097,10795.752,11309.955,11648.181
6475.4462890625,6763.552,7076.527,7491.202,7902.2217,8151.2695
3263.732666015625,3283.378,3369.624,3515.083,3626.143,3651.4526
2268.9658203125,2339.5884,2404.081,2504.0193,2599.384,2654.088
2448.798583984375,2577.8987,2697.5625,2913.6372,3104.748,3217.0757
10752.1416015625,10884.183,10930.422,11065.4375,11214.844,11256.456
2286.47607421875,2421.9763,2522.8242,2687.6997,2857.879,2939.904
8112.2255859375,8407.569,8707.983,9074.975,9468.096,9684.785
5873.00390625,6267.0254,6706.521,7248.106,7808.8306,8195.592
8392.7333984375,8841.075,9269.6455,9729.655,10263.345,10547.879
5381.22265625,5398.6216,5440.541,5489.7417,5553.6904,5602.986
2354.0595703125,2359.0444,2376.5256,2373.004,2379.304,2373.2832
4844.5283203125,5002.9453,5161.677,5343.438,5523.8657,5654.3525
1589.9229736328125,1597.6749,1624.3281,1618.9008,1641.0382,1665.2949
14338.921875,15027.252,15789.6045,16829.367,17789.992,18393.762
12645.24609375,13155.207,13713.845,14457.437,15148.504,15593.913
2450.303955078125,2549.6172,2652.9268,2780.204,2919.536,3017.6719
3247.99267578125,3419.0374,3604.0234,3825.5483,4048.4937,4194.75
3865.15576171875,3923.0337,3974.2651,4103.1895,4268.8003,4391.002
1579.9063720703125,1599.9971,1625.5966,1634.3833,1686.2992,1701.6299
5938.84814453125,6217.458,6499.787,6778.512,7121.001,7369.741
3285.8173828125,3514.8022,3755.1536,4027.7341,4328.742,4507.8633
4398.9150390625,4655.9336,4930.0664,5251.2627,5610.2646,5816.3086
7277.7412109375,7621.829,7966.341,8393.742,8809.938,9042.216
4774.14111328125,5067.089,5332.7305,5611.449,5981.143,6171.3564
4310.197265625,4575.662,4870.5835,5245.088,5630.26,5867.4873
5980.791015625,6249.382,6495.863,6793.218,7105.468,7255.5137
8203.1806640625,8273.919,8342.236,8569.224,8748.917,8847.783
9055.5703125,9369.937,9704.439,10115.487,10558.855,10873.212
8189.5107421875,8611.059,9052.755,9503.807,10026.658,10397.76
5351.32666015625,5610.7085,5846.707,6114.3965,6432.1045,6611.3735
4580.8310546875,4682.0723,4748.261,4855.8623,4974.936,5034.7197
10803.900390625,11196.695,11541.003,11978.544,12368.673,12542.919
6863.0830078125,7207.1035,7488.5264,7763.593,8135.0586,8264.406
15785.7568359375,16822.305,17833.562,19245.127,20872.61,21938.549
10415.30078125,10609.166,10811.31,11054.958,11288.119,11433.402
5055.2880859375,5265.493,5514.258,5825.401,6129.7334,6320.832
2389.0361328125,2409.1516,2426.6565,2435.5615,2467.08,2481.688
12922.033203125,13708.121,14605.034,15678.341,16765.422,17515.75
2892.71142578125,3019.2375,3155.0015,3317.439,3488.711,3595.6467
7012.228515625,7337.1294,7723.083,8210.426,8749.581,9107.758
4015.81640625,4188.7153,4383.379,4631.3564,4845.8823,4970.0547
2265.93798828125,2306.9697,2421.6338,2424.761,2495.9155,2473.4817
2477.394287109375,2621.065,2783.1926,2984.4087,3172.6206,3302.042
16157.7685546875,16718.7,17185.984,17704.693,18264.324,18638.086
2250.94580078125,2319.029,2400.408,2400.1099,2505.219,2448.9087
2671.55029296875,2674.8025,2690.7236,2781.0352,2817.5574,2857.5366
2236.8779296875,2314.6636,2346.9888,2407.6304,2492.1943,2483.4695
9301.708984375,9787.786,10326.755,11042.205,11707.955,12105.398
7313.130859375,7731.1685,8195.79,8760.213,9303.688,9648.115
5134.3994140625,5471.6816,5783.032,6151.871,6598.212,6833.5684
9469.96875,9705.433,9863.256,10083.998,10379.751,10513.671
2189.88427734375,2228.0842,2257.4675,2332.814,2393.2957,2420.5825
11582.4462890625,11962.535,12397.891,13087.219,13718.945,14071.488
9871.697265625,10290.903,10739.041,11387.579,11981.039,12351.838
5185.0654296875,5351.7603,5532.834,5846.001,6108.422,6263.052
12295.5009765625,12309.149,12315.421,12327.989,12329.603,12417.806
2129.870849609375,2251.271,2375.7651,2541.462,2725.5288,2843.6562
3967.5146484375,3993.7314,3998.098,4033.991,4060.7217,4044.0671
3253.706298828125,3344.726,3447.9783,3605.3716,3723.968,3788.0952
3541.91455078125,3732.7927,3957.7769,4244.424,4505.4805,4678.59
5969.7470703125,6183.971,6652.844,6705.0156,7611.7095,7617.6343
17017.0078125,17934.656,18812.562,19943.117,21240.828,21985.223
3696.356689453125,3812.5781,3800.9414,3901.6685,3994.2593,3966.473
1959.1572265625,2004.4901,2078.8652,2103.3547,2215.9473,2222.1917
6228.8916015625,6581.493,6987.1797,7490.1284,7939.277,8214.225
6807.56640625,7204.549,7618.379,8130.697,8635.878,8918.027
4125.59423828125,4264.839,4401.3335,4552.5405,4745.0244,4787.8984
2830.909912109375,2840.1755,2858.1963,2963.8586,3035.5054,3083.476
10469.4482421875,10570.432,10715.223,11074.983,11305.805,11445.262
11433.83984375,11625.513,11815.447,11858.861,11995.855,12198.392
3480.270263671875,3644.3167,3861.2517,4175.24,4464.588,4644.049
7632.21484375,8054.8867,8569.363,9211.056,9837.215,10245.299
1932.885986328125,2025.4602,2121.8372,2237.8706,2357.106,2425.5063
2706.14404296875,2843.5728,2970.8838,3157.7583,3348.4404,3440.401
3097.16357421875,3255.3936,3446.0789,3681.1663,3924.5535,4070.068
4828.6435546875,5098.4497,5384.063,5725.2246,6113.001,6322.5825
5019.859375,5349.549,5680.1167,5935.2593,6329.9917,6618.785
15310.419921875,15871.119,16408.62,17233.951,17868.84,18215.652
3578.391845703125,3786.898,4012.6943,4303.45,4574.425,4744.883
9655.13671875,9678.086,9665.666,9698.25,9696.534,9799.738
1178.664306640625,1189.1213,1208.1685,1201.4045,1220.4348,1251.4086
8075.328125,8318.279,8532.698,8808.747,9098.842,9196.524
7676.17138671875,7743.7607,7762.8706,7802.77,7902.555,7898.1255
999.78466796875,990.47034,1204.5037,1027.1918,1078.8134,1220.6433
8981.462890625,9225.531,9448.373,9681.622,9945.676,10157.441
9588.4228515625,9669.187,9685.3,9798.473,9927.1455,9953.366
