V1,V2,V3,V4,V5,V6
2053.333984375,2111.471,2170.329,2259.3542,2311.9072,2361.8633
10197.5419921875,10584.796,11191.125,11676.55,12362.006,12734.354
926.9466552734375,1056.3286,1117.1338,1271.5237,1261.5552,1229.1516
13379.8408203125,13461.147,13447.958,13533.468,13752.367,13566.862
4226.0947265625,4407.5156,4552.386,4722.432,4922.0737,5097.254
1218.6788330078125,1252.2959,1294.657,1311.4073,1356.6239,1383.8928
2297.072509765625,2344.8506,2403.038,2461.6433,2512.9907,2554.287
6020.5166015625,6032.9844,6046.717,6049.691,6043.3623,6051.8433
2534.066162109375,2625.9473,2731.3796,2870.1084,2977.2788,3124.9346
4756.24609375,4980.7544,5287.126,5626.407,5909.2207,6206.2812
2601.7802734375,2662.8083,2732.7625,2853.1362,2934.5312,3070.9067
2503.976806640625,2571.919,2643.8398,2741.9155,2802.613,2831.7056
1126.4345703125,1137.4285,1149.947,1164.5697,1151.322,1152.342
5857.63671875,5927.7295,6053.126,6063.9194,6093.514,6134.5557
5956.8818359375,5962.3447,5961.872,5959.2217,5952.752,5965.569
11337.91015625,11652.69,11970.879,12240.01,12537.736,12853.109
14314.67578125,14611.665,14874.417,15227.1875,15593.3125,16112.054
1675.813232421875,1685.2754,1678.2633,1670.0482,1666.2429,1676.0665
4818.57177734375,4886.126,4953.01,4972.4243,4936.79,5058.186
11916.90234375,12188.3125,12497.85,12866.931,13137.437,13494.944
4566.24267578125,4708.9775,4892.179,5015.5503,5188.748,5316.304
8450.5498046875,8821.287,9075.715,9463.012,9865.289,10526.478
9268.072265625,9530.119,9835.633,10084.65,10367.713,10610.493
8064.99951171875,8192.841,8362.914,8563.169,8768.053,8814.865
23338.60546875,24729.688,25653.965,26672.672,27515.453,29418.85
5396.7802734375,5575.1807,5654.3213,5741.4346,5780.075,5914.9897
10287.578125,10727.02,11237.209,11756.158,12269.727,12632.556
4681.5830078125,4832.7236,4966.1724,5037.3057,5135.742,5343.8076
5835.0849609375,6003.115,6211.8853,6438.713,6736.6914,6998.4023
5425.5615234375,5537.889,5680.7783,5919.3394,5974.037,6218.75
16292.1357421875,17090.984,17938.2,18772.521,19641.166,20341.371
1555.109130859375,1657.2903,1791.007,1853.1721,1990.6521,2081.947
6897.70166015625,6933.459,6991.881,7076.5063,7166.147,7256.5117
11219.501953125,11357.79,11552.516,11645.08,11705.32,11717.635
4109.68994140625,4115.7603,4127.493,4145.2134,4145.5283,4138.2354
4839.25634765625,4906.769,4927.2837,4944.794,4870.6226,4963.5703
5848.74853515625,6207.705,6626.1934,7028.297,7551.5796,8190.424
1680.2860107421875,1621.8206,1619.7949,1588.5557,1612.2144,1610.8827
8674.9462890625,8684.673,8681.135,8690.683,8669.419,8723.401
2249.664794921875,2279.9282,2322.8958,2367.6687,2387.8691,2411.9197
7277.03271484375,7355.2114,7424.5586,7640.5366,7287.891,7377.504
1417.1419677734375,1482.1586,1538.5222,1600.3317,1655.8755,1743.2603
2012.0638427734375,2035.5776,2062.7058,2087.2056,2111.0786,2133.9578
5304.3515625,5336.2437,5437.999,5499.7207,5580.4116,5536.4644
5703.06982421875,5957.292,6253.662,6526.5396,6765.075,7082.752
10311.4384765625,10294.458,10712.642,10818.945,10962.369,10803.465
1658.3104248046875,1665.4849,1678.1501,1683.2417,1691.9075,1698.0579
7547.33935546875,7559.6787,7551.6953,7545.574,7548.6265,7555.282
5929.47119140625,5925.3203,5980.253,6143.231,6108.1753,5962.9136
3226.975341796875,3406.0518,3599.6194,3790.4,4016.1304,4239.834
2011.5194091796875,2042.7661,2060.2625,2088.4597,2122.1492,2150.6758
2729.7890625,2863.4783,3019.124,3162.4878,3315.983,3435.438
2449.0234375,2486.3872,2540.1167,2581.998,2629.3625,2662.02
19536.26171875,20516.83,21695.934,22814.025,24077.914,25233.244
3150.217529296875,3189.1807,3231.4702,3270.5496,3311.835,3347.6904
11152.646484375,11650.597,12252.516,12839.019,13446.816,13927.051
3945.662841796875,4105.797,4275.8247,4427.821,4595.3975,4764.628
7406.33544921875,7487.721,7720.249,7804.4854,8035.7056,7962.5596
16764.72265625,17607.666,18508.982,19385.303,20294.727,21051.781
4435.01904296875,4095.2866,3956.2002,3917.358,3842.251,3691.9622
3908.857177734375,3893.711,3913.8977,3923.545,3955.0544,3978.4275
1912.7635498046875,1945.6198,1931.4427,1922.457,1940.4629,1924.3164
4894.8955078125,5089.078,5493.726,5627.33,5923.5674,6041.847
4014.8603515625,4156.375,4456.4185,4460.633,4630.8765,4577.963
3106.474609375,3147.9426,3202.1226,3250.483,3304.231,3342.4536
1012.0010375976562,1026.8895,1054.5789,1084.3102,1078.44,1023.58746
3171.36328125,3172.8042,3170.422,3169.38,3169.844,3173.3428
10978.4931640625,10994.981,11027.1875,11054.017,11046.539,11055.679
1451.009033203125,1458.658,1468.7065,1472.0006,1478.7974,1478.7035
1002.0621337890625,1004.6595,1002.8369,1003.27594,1007.4584,1003.109
1505.2213134765625,1505.1575,1511.3901,1514.9178,1513.4333,1499.5361
3028.1494140625,3075.9233,3111.6956,3145.7615,3187.333,3196.7761
3001.18212890625,3000.7405,3000.3752,3006.0813,3006.158,3017.029
2623.703125,2695.8718,2802.8486,2892.7678,2998.4043,3067.0303
5232.138671875,5210.9824,5224.4966,5252.239,5274.908,5301.8354
1945.59765625,1943.3328,1960.2212,1987.6063,2000.263,2033.2439
1117.2857666015625,1118.5393,1124.1891,1126.8613,1125.6649,1126.3524
3363.243896484375,3571.7104,3811.7998,3962.8662,4250.8955,4427.1084
4625.43408203125,4625.701,4634.8433,4650.8813,4686.1597,4717.911
3026.187255859375,3051.6104,3022.2625,3019.523,3022.7017,2998.0132
1658.33935546875,1680.0242,1724.0366,1736.3192,1770.0663,1781.3851
2077.02783203125,2056.7715,2064.3716,2081.7087,2111.9517,2123.87
6639.4794921875,6953.7246,7384.0684,7802.0786,8188.616,8501.307
5652.25390625,5830.6836,6193.8643,6303.592,6572.415,6704.4043
2752.205322265625,2766.3623,2778.0984,2794.6138,2804.7263,2812.83
2827.808837890625,2915.144,3022.1235,3115.8662,3210.9258,3299.539
5712.36279296875,5721.2876,5714.1313,5706.615,5707.204,5716.4937
8717.76171875,8731.071,8763.852,8802.696,8799.696,8773.519
2776.7294921875,2795.245,2785.3782,2780.5464,2779.7087,2805.0698
3076.28857421875,3237.314,3425.7554,3562.5376,3777.9868,3932.4348
2597.007080078125,2609.655,2614.3323,2618.8904,2610.2222,2620.582
1496.9879150390625,1579.9346,1688.0065,1752.5084,1863.1797,1941.9856
2959.65234375,2997.8823,2991.852,3017.0334,2980.9492,3010.6685
1087.7659912109375,1103.9332,1099.9623,1118.0388,1108.1381,1103.1826
1902.1478271484375,1906.0444,1921.711,1925.0911,1932.8574,1923.1517
4003.43505859375,4042.6602,4081.4243,4101.2104,4144.266,4174.199
8551.1630859375,8573.598,8701.039,8817.051,8978.916,9086.966
5611.486328125,5992.7197,6357.983,6722.4995,7099.2256,7556.6777
4208.56005859375,4399.8154,4593.1465,4819.997,5063.5615,5273.123
9913.3955078125,9965.209,9974.073,10035.039,10013.341,10040.441
10522.306640625,10618.533,10755.234,10909.912,10985.446,11103.769
8533.1669921875,8591.557,8678.499,8834.021,8972.059,9112.273
19553.60546875,20711.73,22426.75,23773.455,25385.715,26450.797
27714.59375,29317.008,31692.371,33967.9,36037.12,37318.805
16899.18359375,17750.312,19008.812,20118.953,21176.824,21671.156
8661.521484375,9144.663,9636.82,10092.951,10601.488,11301.748
8656.58984375,8912.795,9138.377,9303.661,9235.785,9186.807
1181.6412353515625,1230.2427,1243.6827,1265.044,1267.8811,1277.4834
8810.5546875,9033.475,9318.164,9551.302,9707.359,9931.102
7130.6787109375,7387.943,7634.661,7822.4233,8132.1357,8382.676
4440.39501953125,4456.895,4465.2397,4472.9663,4486.5664,4481.971
3099.32861328125,3232.3018,3414.367,3553.1934,3741.785,3893.647
4930.3935546875,5059.0005,5239.975,5429.8076,5601.994,5739.007
4063.64453125,4081.1794,4104.045,4112.034,4120.0796,4160.424
3650.591064453125,3770.8857,3922.7568,4131.8228,4287.509,4545.0903
2414.514892578125,2487.7175,2461.357,2400.9482,2405.2935,2542.4182
1531.9810791015625,1536.885,1535.8265,1535.7972,1533.6615,1531.4014
4167.314453125,4240.565,4264.2817,4298.7676,4365.845,4455.2534
21156.291015625,22176.941,23523.238,24556.383,25986.008,27172.297
2323.90771484375,2409.8242,2503.609,2587.6296,2669.1938,2768.8037
5015.00244140625,5116.6074,5280.1064,5326.043,5441.9585,5551.538
1540.06787109375,1614.1455,1687.0869,1751.8843,1825.3044,1890.9463
2737.08251953125,2758.01,2773.9656,2789.505,2794.1104,2812.8167
7088.5615234375,7292.8457,7489.859,7689.5,7855.6675,8086.9746
4269.38720703125,4417.707,4575.3374,4667.375,4747.9033,4868.616
5358.9775390625,5840.823,6436.666,6959.3403,7522.466,8196.908
8171.62890625,8580.085,9067.018,9581.65,10102.568,10558.461
13188.4833984375,13771.631,14643.055,15554.329,16318.125,16659.684
13433.3115234375,14185.369,14826.066,15406.502,16259.494,16851.582
2374.340576171875,2453.977,2540.7563,2610.7856,2690.7085,2785.8118
6075.806640625,6395.3066,6630.777,7161.081,7032.5273,6990.1504
8341.203125,8781.33,9431.668,10001.436,10554.873,10823.945
7221.8896484375,7604.196,8003.8623,8281.571,8736.144,9190.832
19286.158203125,19790.305,20526.521,20849.98,21365.824,21694.873
8224.1533203125,8299.564,8388.221,8424.723,8473.889,8557.88
2842.66748046875,2901.9766,2995.8506,3151.329,3249.8284,3336.9458
4942.6572265625,5064.6294,5164.061,5250.469,5330.3516,5442.833
1507.114990234375,1511.2727,1517.2683,1521.9417,1532.7064,1525.9401
4942.1181640625,4996.801,4967.1265,4921.4497,4950.883,4979.035
1284.4810791015625,1296.2905,1300.8496,1319.2153,1309.471,1313.9497
4602.5634765625,4741.004,4987.6494,5067.6895,5214.6553,5282.9614
5362.96630859375,5453.827,5505.141,5596.878,5633.1216,5597.296
3096.09765625,3219.7412,3489.9785,3759.8052,3911.3335,4094.6484
6964.33447265625,7351.0483,7797.466,8279.561,8673.959,9250.961
3052.001953125,3069.6343,3076.5598,3068.5872,3061.436,3084.6233
928.2328491210938,992.352,969.7396,964.55695,981.81,969.3167
2650.25341796875,2676.3008,2704.0823,2722.931,2733.2366,2743.6604
1721.9595947265625,1729.338,1805.6277,1778.3071,1784.5123,1718.1857
2576.897705078125,2584.9734,2598.1262,2604.1665,2598.4229,2600.4248
6382.70556640625,6792.1484,6549.4844,6259.415,6458.327,6713.5664
7374.77197265625,7691.999,7459.2446,7439.628,7536.881,7902.9985
9273.1474609375,9887.675,10808.426,11636.137,12402.457,13218.632
5942.6396484375,6198.259,6655.9434,7098.2627,7447.2793,7817.5522
5158.7255859375,5258.86,5413.0957,5468.864,5578.7837,5653.226
12506.50390625,12696.647,12689.552,12816.143,12940.289,12915.496
5761.16748046875,5936.9907,6152.98,6303.217,6520.4204,6697.89
2674.041015625,3020.2068,3220.5535,3654.2378,3639.4321,3811.0378
2825.161865234375,2930.2278,3045.3662,3126.6963,3245.215,3369.7937
3644.379150390625,3721.8896,4017.6733,4209.791,4401.3647,4488.579
2418.847412109375,2417.554,2453.886,2486.564,2511.3284,2488.9844
1372.9091796875,1378.2062,1374.2972,1379.7206,1377.3218,1374.436
2743.9189453125,2811.918,2942.015,3105.4263,3185.2383,3310.0815
1452.54248046875,1441.9594,1433.5112,1435.2048,1439.6157,1453.8254
3274.754150390625,3311.327,3318.154,3336.0696,3308.533,3320.0398
2761.673828125,2883.8064,3045.1675,3183.7322,3290.0469,3482.1558
2844.854736328125,2672.6343,2688.9607,2709.75,2658.963,2608.8506
9566.798828125,9863.382,10570.8545,11140.25,11894.725,12761.242
2913.4853515625,3086.3892,3343.311,3593.5408,3801.361,4014.3613
11820.736328125,11824.399,11920.407,11962.65,11933.542,11929.576
2352.228515625,2384.653,2358.5935,2350.7195,2350.2156,2360.2107
7099.5546875,7142.306,7219.979,7251.7383,7236.82,7247.441
6545.2568359375,7004.3516,7648.3047,8233.698,8826.399,9425.476
2451.58935546875,2523.0793,2648.1736,2772.8132,2869.0479,2975.3135
13080.234375,13115.364,13258.045,13324.359,13337.455,13308.159
2696.987060546875,2797.2637,2946.626,3106.42,3215.5942,3314.6953
8471.15625,8828.919,9249.738,9615.146,10008.15,10506.086
12899.7265625,13220.252,14070.529,14946.228,15476.58,16226.814
17306.966796875,17999.336,18898.984,19600.055,20368.703,21420.121
12343.462890625,12751.239,13449.52,13860.857,14427.008,14844.404
3826.5703125,4018.9524,4153.046,4193.228,4253.101,4340.067
3759.720458984375,3957.6182,4005.0193,4129.127,4219.0776,4348.827
2781.4462890625,2878.1274,2852.5994,2893.0688,2819.528,2948.4849
8066.10498046875,8118.637,8252.187,8304.229,8348.582,8390.464
11736.494140625,12546.93,13732.929,14780.21,15846.33,16780.637
4343.20458984375,4566.008,4926.7695,5272.5747,5563.384,5982.771
9292.53125,9431.952,9672.976,9717.287,9901.277,9964.606
653.9855346679688,661.77576,660.06903,665.6626,675.32666,676.71814
10329.853515625,10405.63,10613.606,10733.875,10855.776,10778.886
5283.34716796875,5341.1504,5461.707,5586.4995,5683.131,5736.016
714.0283203125,691.44727,683.5672,683.5793,685.08264,695.1896
6511.30810546875,6880.5107,7375.995,7684.926,8103.4453,8586.06
2987.18408203125,3074.9185,3214.1016,3043.2256,2999.4624,2851.8984
1797.4530029296875,1817.4583,1839.8738,1842.3114,1866.5972,1874.3881
5356.01806640625,5516.9443,5557.2607,5631.5415,5739.3423,5615.122
1764.5374755859375,1823.0894,1799.4336,1759.9785,1735.9966,1867.9482
11087.3818359375,11101.202,11110.961,11108.063,11121.01,11123.581
4677.94287109375,4723.0635,4775.991,4808.8447,4861.8794,4876.877
1619.706298828125,1638.5502,1639.2992,1660.2118,1638.7592,1637.6243
3086.861083984375,3237.704,3502.5767,3730.9932,3949.0547,4157.6357
14807.31640625,15678.566,17145.143,18426.324,19498.916,20722.898
10980.9775390625,11183.53,11293.396,11518.704,11574.617,11511.765
1368.919677734375,1379.4382,1397.7716,1408.2529,1406.9353,1405.6157
6683.08740234375,6709.95,6722.069,6735.719,6730.443,6748.898
9634.8837890625,9698.421,9768.4375,9828.478,9881.629,9928.058
1814.979248046875,1826.9025,1863.666,1872.5836,1875.0901,1871.1221
11880.3525390625,12082.226,12392.282,12626.416,12864.937,12973.901
4388.3291015625,4565.341,4867.5024,5170.2686,5358.93,5669.962
6298.1875,6677.179,7248.714,7727.292,8208.75,8615.772
2433.07763671875,2378.0515,2381.0098,2369.2544,2406.9539,2446.0369
5226.4443359375,5512.884,5970.817,6394.504,6746.9727,7144.8184
6820.26171875,7021.7227,7047.552,7159.5522,7115.5776,7253.3237
16286.45703125,16824.373,17744.637,18288.566,19034.105,19585.9
23327.568359375,24553.785,26748.691,28597.652,30285.182,32072.127
7001.42236328125,7066.5337,7108.4775,7130.7676,7140.5,7180.3516
2718.57568359375,2806.7158,2973.621,3121.3838,3238.8154,3418.0894
4322.0595703125,4344.44,4407.8223,4451.845,4505.7944,4580.408
1512.5543212890625,1559.8069,1599.7264,1636.7035,1646.857,1644.8497
23469.767578125,23667.867,25887.959,27649.316,28881.77,30361.312
2713.72900390625,2752.8396,2943.7769,3100.37,3234.3257,3300.4136
8012.6279296875,8101.003,8107.401,8126.9,8149.3154,8161.3315
2909.163818359375,3013.3015,3357.0017,3392.2559,3471.5906,3508.799
2221.040771484375,2226.2476,2230.5684,2237.6226,2229.439,2214.9817
7802.2392578125,8104.7856,8554.348,8930.307,9311.026,9688.918
565.7392578125,646.324,600.8274,649.2826,688.9136,551.2283
1790.3497314453125,1918.8063,2166.3962,2290.7388,2482.9976,2396.6226
1660.164794921875,1669.3248,1671.3763,1679.0907,1675.0184,1676.4508
2100.705078125,2103.7598,2103.464,2104.3276,2105.5867,2112.4355
3690.60107421875,3833.5376,4001.9932,4159.6353,4291.1064,4369.297
3542.21142578125,3588.0505,3688.8538,3744.66,3844.2693,3893.4082
7187.08837890625,7357.646,7662.908,7969.96,8207.414,8551.344
11798.0703125,12501.779,13547.835,14459.8125,15420.986,16187.373
4293.53076171875,4332.1294,4407.625,4440.2295,4468.8696,4499.867
17000.2421875,18104.797,19740.428,21354.64,22761.033,24300.012
6626.7939453125,6667.1216,6761.6006,6767.5044,6773.691,6767.013
24171.53125,25334.223,27371.803,29713.559,31306.482,33284.254
12889.8525390625,13450.986,14571.352,15809.937,16743.479,17745.156
3686.98876953125,3781.9023,3962.6138,4136.761,4237.438,4285.6655
1786.771484375,1840.698,1940.0784,2065.8003,2123.5984,2221.4246
975.14501953125,1014.0491,1065.5985,1132.5696,1192.5828,1242.7441
11742.3359375,12553.156,13741.594,14787.822,15854.357,16789.219
580.4349365234375,596.4487,600.66974,611.5377,616.74207,606.54407
1048.301513671875,1210.3624,1605.8745,1680.8921,1723.6743,1690.4292
1862.837890625,1923.8943,1892.387,1856.8674,1877.2866,1921.46
11923.884765625,12541.645,13667.469,14684.594,15520.406,16389.004
15641.748046875,16693.744,18192.02,19528.955,20784.984,21866.725
18483.5390625,19492.83,21253.016,22922.26,24223.352,25734.664
4573.42724609375,4593.982,4703.7607,4714.243,4769.923,4748.168
3753.82470703125,3974.499,4370.2686,4706.2827,4996.356,5408.335
735.773681640625,755.82587,761.35535,767.28094,763.113,769.1665
20536.166015625,21787.074,23760.234,25625.67,27299.5,29007.996
2557.373046875,2671.4697,2896.7195,3111.9736,3287.2195,3411.2383
7359.58251953125,7905.2896,8649.738,9306.955,10059.258,10873.222
6592.43994140625,6759.6074,7322.0303,7863.582,8176.377,8309.8955
13397.869140625,14256.486,15527.579,16643.633,17686.742,18871.97
8618.59375,9191.877,10053.643,10821.155,11546.916,12291.67
8252.501953125,8277.363,8441.578,8463.971,8513.981,8522.502
12154.443359375,12407.169,12743.036,13021.005,13289.477,13417.188
9468.3974609375,9682.657,9963.216,10230.914,10471.4795,10726.52
1256.002685546875,1262.0404,1269.7054,1323.5162,1298.5117,1283.2527
8501.373046875,8626.477,8732.399,8773.7705,8863.424,8940.445
5473.9150390625,5691.4526,5969.0728,6200.4536,6492.5215,6675.959
8378.8203125,8657.478,9111.4375,9367.949,9831.674,10161.48
4865.13037109375,4867.0527,4899.288,4905.896,4924.106,4912.6914
5866.265625,6116.563,6462.1265,6709.2524,7058.4756,7351.9844
3296.306640625,3372.608,3485.9275,3597.7356,3684.6719,3762.4902
8540.357421875,8690.504,9007.795,9460.09,9769.148,10511.379
8353.0546875,9451.715,11082.402,11952.845,13298.82,12823.101
7289.4091796875,7321.584,7305.3506,7418.4204,7291.7085,7348.529
11325.0771484375,11650.081,12083.0625,12447.156,12837.076,13149.885
3946.59716796875,4023.3235,4080.6885,4148.3667,4221.9727,4299.9185
311.40399169921875,346.3708,320.88873,309.13403,264.19763,275.01917
11014.087890625,11604.217,12670.799,13820.453,14721.162,16199.766
9416.927734375,9490.078,9557.774,9590.563,9545.144,9479.652
2977.36865234375,3037.912,3190.2046,3394.9312,3500.518,3684.998
8326.7158203125,8626.707,9269.145,9824.842,10062.273,10138.291
14452.982421875,14916.219,15752.615,16403.37,16876.53,17321.75
6427.2841796875,6577.689,6745.586,6904.048,7071.448,7240.18
2035.1597900390625,2060.5457,2088.7178,2115.5078,2145.4045,2176.1921
1907.3984375,1897.8258,1896.432,1904.8953,1895.685,1903.814
1218.9949951171875,1250.9545,1247.5627,1278.5757,1270.148,1259.756
6021.0400390625,6256.1094,6515.8125,6694.582,6957.256,7274.361
4566.49853515625,4645.89,4901.72,5120.2363,5168.2905,5070.9683
6586.6044921875,6743.4253,7093.1084,7243.155,7395.3433,7520.1396
2489.5302734375,2590.5837,2623.67,2766.5288,2636.6714,2648.3262
24929.267578125,26578.336,28937.951,30272.379,32737.8,34317.65
3196.505859375,3232.6748,3364.6814,3473.2563,3459.7483,3672.148
1724.390625,1614.5662,1596.5688,1576.4807,1618.1799,1618.4788
1275.1456298828125,1303.2826,1329.2222,1356.106,1368.4207,1409.7301
5807.43310546875,5839.8916,5889.4404,5931.6885,5934.842,5921.2285
10842.951171875,11201.195,11771.584,11977.739,12491.843,12780.109
7079.34912109375,7438.3057,7866.0166,8223.245,8666.708,9097.547
3476.706298828125,3534.5327,3624.3547,3666.3733,3714.7058,3723.1323
4094.619140625,4063.501,4124.986,4170.6504,4222.0923,4276.075
7520.82861328125,7609.9194,7618.3877,7771.5874,7751.052,7734.3525
3268.651123046875,3298.4004,3329.5374,3358.0056,3388.0527,3421.0732
3323.4189453125,3637.293,3311.0625,2661.3975,3054.3232,2849.7793
8519.74609375,8401.308,8323.796,8286.489,8328.432,8412.412
515.0314331054688,549.84296,690.5977,840.9629,968.4923,1156.6116
2495.1884765625,2563.0703,2553.5964,2592.466,2562.9238,2608.8516
2365.044189453125,2459.4802,2557.164,2636.4902,2747.748,2810.3677
14897.3359375,15636.961,15862.532,16224.217,16428.574,17081.412
5098.640625,5087.9453,5091.2764,5193.971,5133.1846,5106.4575
1512.689453125,1612.3042,1603.079,1700.1113,1688.6427,1754.66
6872.16796875,7072.8877,7318.9385,7485.574,7705.6646,7847.6123
1384.3006591796875,1477.6482,1590.8407,1624.8043,1593.2249,1683.9907
8579.037109375,8690.469,8907.973,9033.597,9252.371,9428.894
2946.8427734375,3108.654,3180.19,3397.546,3345.875,3339.2832
7063.01904296875,6992.565,6978.4336,7009.2124,7088.5273,7136.4956
6360.32421875,6497.8203,6633.892,6720.5747,6608.919,6640.8755
18128.04296875,18779.895,19766.082,20752.809,21025.129,21724.258
5554.25732421875,5665.6714,5811.8027,5928.55,6062.326,6158.592
9883.1435546875,10055.382,10230.382,10441.767,10624.533,10775.031
2961.658203125,3042.428,2948.2146,3000.9211,3053.3042,3161.835
9543.5654296875,9601.178,9685.867,9666.047,9715.989,9763.445
4474.1845703125,4515.096,4567.658,4627.2847,4660.1323,4691.208
1733.26904296875,1673.233,1648.437,1637.0702,1653.667,1627.038
3423.01220703125,3518.2117,3748.8706,3909.0898,4057.3545,4176.532
7365.8154296875,7411.005,7550.643,7719.3594,7536.205,7298.2266
1908.77490234375,1990.8035,2128.6707,2244.8113,2392.7822,2556.2812
4377.884765625,4538.6016,4738.2354,4965.2446,5185.0244,5377.987
3262.54638671875,3271.9014,3299.3347,3297.7844,3296.822,3298.2976
1623.80517578125,1651.8889,1644.842,1657.9054,1655.7263,1675.3002
2832.513427734375,2864.2847,2894.11,2923.7646,2949.5872,2980.2695
14007.845703125,14568.041,15413.045,15961.897,16559.316,16992.629
9863.982421875,9860.315,9894.244,9894.2,9889.0205,9895.288
1963.471435546875,1987.7084,2021.0406,2050.4136,2064.7815,2074.0269
1327.93359375,1365.1896,1428.1564,1496.043,1494.0934,1463.4103
1826.9395751953125,1841.0825,1856.6897,1867.7968,1881.6283,1899.6747
1711.9344482421875,1754.2737,1760.4072,1778.23,1755.1759,1777.281
3869.756103515625,3945.7742,3940.479,4042.3694,4181.8203,4302.393
8889.455078125,9066.204,9296.695,9415.0625,9643.093,9788.739
1603.8128662109375,1630.1516,1680.1306,1692.1945,1732.7252,1746.9192
5139.611328125,5427.342,5776.326,5996.3794,6357.7324,6675.951
3103.07861328125,3321.6687,3548.42,3840.6885,4057.0557,4292.134
10670.0732421875,10992.15,11503.805,11654.895,12218.321,12576.6875
9381.2548828125,9416.744,9436.101,9485.803,9514.88,9602.692
3238.3876953125,3376.0515,3550.64,3640.7305,3795.8127,3932.9019
4536.58642578125,4671.1685,4815.3804,4950.7695,5084.3193,5200.005
2220.953857421875,2255.5132,2285.1316,2315.5063,2310.3088,2319.99
1024.0316162109375,1027.8806,1029.7212,1031.7188,1032.1858,1027.7029
4550.4091796875,4687.58,4843.506,5097.4316,5456.382,5770.064
13116.2626953125,13884.084,14694.815,15740.34,16863.918,18379.3
4572.86767578125,4619.6504,4619.5107,4612.8315,4632.269,4640.3726
721.7587890625,1035.753,962.6492,1121.8322,854.68896,1059.3844
2617.096923828125,2676.133,2739.0715,2798.317,2849.1763,2916.7866
2730.4033203125,2711.6074,2715.17,2727.9006,2726.1272,2734.7507
1716.9224853515625,1757.2853,1815.1698,1850.9111,1897.1272,1922.6918
1632.88720703125,1646.2971,1658.2474,1666.5029,1667.0424,1683.7812
1141.530517578125,1150.84,1156.1567,1158.66,1153.7687,1158.3329
4308.8193359375,4317.344,4310.8438,4313.6787,4310.457,4329.5825
1197.8831787109375,1200.1123,1195.4607,1196.8855,1196.0763,1207.7839
11816.3994140625,12311.814,12923.59,13421.114,13985.932,14454.305
1217.9892578125,1258.5754,1314.416,1355.9891,1401.8964,1435.2244
5286.4462890625,5515.1836,5800.1855,5995.8804,6266.9756,6587.328
3886.385498046875,4038.0488,4271.268,4434.3267,4648.2236,4790.1543
8878.3994140625,8925.407,8979.403,8966.906,9010.6455,9034.063
2357.47900390625,2487.0115,2638.9175,2767.8184,2921.3926,3064.604
3710.70703125,3734.8867,3788.0112,3782.724,3808.9358,3804.6177
2150.570556640625,2167.1655,2178.6345,2217.7676,2180.2114,2187.1995
1548.119384765625,1623.1589,1715.5652,1798.8237,1883.4232,1977.5458
11474.798828125,11860.441,12300.107,12690.369,13046.441,13525.529
6379.42431640625,6669.642,7021.074,7291.504,7639.3525,7967.823
3409.0576171875,3595.8452,3847.474,4038.6475,4297.3594,4512.0464
2396.924560546875,2532.9778,2692.1487,2824.323,2985.6812,3137.9487
6903.8759765625,7139.5723,7420.3843,7504.048,7783.0815,7960.089
2577.67529296875,2720.7305,2888.5063,3024.459,3193.9414,3353.9128
1362.81494140625,1369.5881,1356.9067,1349.6963,1341.529,1317.5327
2305.226806640625,2310.762,2300.921,2288.5989,2290.0571,2268.4167
6043.70556640625,6424.3496,6835.7275,7216.7017,7645.5923,8079.908
3522.817626953125,3536.3848,3561.996,3595.0063,3613.1428,3620.1528
2802.575927734375,2837.0396,2882.9167,2920.2065,2958.4785,2988.968
8070.9521484375,8285.648,8478.336,8658.184,8831.424,9083.404
1441.902099609375,1459.3162,1478.8112,1493.0878,1502.2161,1522.1613
4707.435546875,4891.1245,5098.8184,5269.8027,5478.6533,5676.0283
2570.659423828125,2617.7244,2670.4917,2737.159,2784.4534,2793.3916
4394.6865234375,4403.5684,4410.972,4422.233,4426.946,4496.78
2017.981689453125,2081.2178,2153.865,2212.5493,2287.5654,2343.1187
1635.9849853515625,1645.5936,1660.4934,1679.4589,1693.4164,1698.6201
5350.03564453125,5408.5073,5470.474,5553.4746,5610.8057,5653.867
1383.6014404296875,1386.2098,1384.2855,1382.5221,1379.8356,1384.893
2074.92578125,2088.114,2097.574,2131.3445,2100.9558,2102.8157
1070.91162109375,1093.2407,1095.1411,1116.2479,1116.7523,1108.6003
3671.564697265625,4057.8792,4420.8926,4748.8003,5222.9033,5724.907
10038.4169921875,10303.299,10603.085,10907.981,11182.709,11389.135
14332.6494140625,14411.91,14446.717,14464.0625,14428.386,14484.871
1863.35546875,1913.0146,1965.7664,2076.5989,2110.3306,2098.2473
1948.22119140625,1992.8269,2158.7358,2093.7178,2175.4639,2284.807
8098.5224609375,8072.41,8108.826,8263.328,8194.906,8310.963
2207.214599609375,2254.3528,2311.9343,2426.165,2487.6729,2679.169
1784.14990234375,1795.9846,1802.1492,1810.788,1813.0465,1810.5791
8255.5234375,8307.936,8453.977,8633.158,8737.639,8682.151
4823.13916015625,4955.607,5060.3057,5175.702,5227.3345,5315.7812
3845.268798828125,3906.734,3968.7131,4050.3992,4040.5107,4051.9023
6399.27197265625,6449.53,6538.5996,6523.0083,6604.434,6621.6226
9852.97265625,10241.116,10745.044,11346.507,11797.476,12339.282
1502.0753173828125,1554.0481,1573.9022,1619.5388,1682.0486,1752.1077
