V1,V2,V3,V4,V5,V6,V7,V8
11717.8662109375,11696.347,10796.739,11437.377,11917.065,11872.604,10944.312,11603.67
3105.90966796875,2764.6199,2198.6719,3699.8906,3335.5469,2823.213,2247.1035,3338.1138
12166.09765625,13443.616,14094.142,14175.915,12277.4375,13227.297,14221.745,14289.705
4936.416015625,4893.217,4993.8135,5099.515,5039.597,4997.3955,5144.9136,5246.522
8772.935546875,8798.864,8830.84,8941.428,8937.488,8996.586,9036.626,9143.401
6859.9638671875,7645.4614,8658.748,7540.8306,6969.0957,7681.1084,8760.78,7580.782
12793.056640625,13321.22,13092.97,14577.136,13591.32,13774.347,13564.583,14749.939
15536.912109375,15401.555,15351.179,15509.329,15323.535,15286.292,15237.076,15411.151
1960.082763671875,1981.3004,1989.0436,2013.3704,2012.7643,2026.5537,2024.4076,2011.0522
11818.814453125,12271.006,11993.4,12215.826,11872.936,12250.081,12141.648,12371.347
4099.26123046875,4349.0967,4646.5073,4571.833,4253.2314,4394.8594,4705.5327,4632.376
18589.703125,20030.613,20291.262,20547.736,19558.848,20800.787,21194.867,21257.812
2029.7364501953125,2353.4873,2428.7053,2333.7634,2076.1887,2373.3167,2511.9673,2342.4446
4524.6328125,4666.4004,4644.4873,4661.787,4610.3833,4703.704,4654.6523,4713.0425
6907.09765625,6964.7266,7020.2363,7080.759,7145.328,7170.032,7219.7935,7242.898
3252.26220703125,3216.043,3203.5469,3217.5164,3194.9714,3156.0815,3215.908,3241.3794
881.4208374023438,924.29565,886.5076,951.12115,979.4166,965.8789,912.6837,963.71674
2392.16845703125,2379.0957,2404.448,2405.71,2429.174,2422.4219,2400.7607,2419.601
33848.0234375,34879.113,35829.188,36987.36,37797.5,38437.23,39196.46,39734.414
14566.8037109375,13949.01,14592.807,14642.398,14953.7295,14361.417,14865.305,15354.219
1951.812744140625,1942.3951,1949.4377,1971.2078,1958.2051,1958.8137,1973.4363,1989.712
11749.9755859375,11659.244,11672.503,11766.415,11714.923,11671.347,11728.969,11784.122
4221.69970703125,4273.8926,4321.203,4346.6924,4396.8965,4433.398,4469.8477,4483.7593
7884.54052734375,8055.771,8124.5474,8108.163,7936.5327,8068.982,8183.5493,7976.6494
1453.22998046875,1619.2866,1621.8391,1643.4635,1517.4735,1671.8059,1693.888,1705.5759
4658.72607421875,4707.3076,4749.38,4790.753,4833.436,4864.238,4903.0796,4919.977
11895.8857421875,12702.932,12235.234,12537.277,11943.434,12546.799,12353.183,12578.014
3827.50927734375,3813.374,3858.5713,3899.0083,3917.0603,3905.6965,3897.8525,3946.9272
5114.60693359375,5709.818,6030.908,6232.3613,5171.575,5772.694,6072.83,6346.1084
1783.897216796875,1805.9231,1784.1855,1787.9386,1789.8314,1808.3022,1784.4089,1788.9043
13341.861328125,13327.331,13433.614,13470.33,13480.66,13372.805,13326.123,13412.318
6536.4150390625,6579.4014,6612.3774,6648.739,6708.869,6673.951,6738.0684,6729.4434
4879.23046875,4910.147,4969.087,4930.9634,4960.939,4959.2207,4981.37,4961.971
10854.244140625,11739.039,11657.513,11890.703,10998.402,11532.406,11816.263,11732.22
4596.5966796875,4584.289,4647.758,4628.0215,4663.9404,4647.7466,4660.0186,4692.0786
10225.65625,9552.927,10175.885,10143.562,10730.053,9950.088,10411.833,10127.215
12345.5302734375,12427.903,12412.048,12436.357,12424.771,12473.39,12417.897,12466.323
17505.923828125,17501.69,17645.416,17616.902,17455.898,17474.025,17638.143,17560.098
7988.2216796875,8049.818,8073.7305,8011.3145,7986.2124,7979.834,8022.76,7922.918
1376.5771484375,1277.26,1350.271,1357.7354,1502.6699,1375.5953,1479.9221,1501.0278
4090.14208984375,4064.295,4107.343,4045.8071,4073.9766,4033.1143,4071.6262,4013.9578
3300.0205078125,3417.1074,3386.8662,3661.2903,3264.1362,3389.1626,3341.9087,3539.6025
1980.294189453125,1985.3136,1991.1184,1990.9056,2001.7114,2022.2595,2009.977,2025.3048
6425.94384765625,6911.349,7191.422,7122.003,6551.5728,7010.274,7357.484,7232.5625
8796.958984375,8836.227,8887.913,8924.8545,8962.871,8989.608,9040.933,9052.262
11004.904296875,11202.352,11310.082,11350.2295,11309.916,11385.205,11328.826,11354.077
5110.3427734375,4819.469,4953.575,5118.093,5147.745,4877.3066,5014.3535,5046.6333
2132.31884765625,2217.8972,2261.9915,2251.121,2202.2485,2272.8604,2337.76,2306.2969
5646.91162109375,6120.726,5964.0894,6164.392,5619.4463,6062.3594,5986.612,6135.6987
14498.642578125,16945.113,14524.05,14953.935,14871.178,17268.664,14801.151,15310.967
2685.468994140625,2664.3667,2639.2185,2667.3962,2689.9468,2665.072,2649.8508,2688.0493
32861.01953125,35226.84,36996.484,36883.906,35799.19,37871.17,39604.34,39003.348
26362.8359375,33428.82,35768.656,36005.305,28720.129,35165.93,38191.367,36067.9
6468.60546875,6509.0537,6510.0073,6534.8525,6517.2837,6570.6665,6548.9126,6584.8657
4591.78369140625,5079.573,5101.052,5690.1597,5081.1606,5316.9937,5448.464,5614.4443
10804.048828125,11738.605,12220.073,13259.062,10864.571,11694.674,12367.4,13170.499
8505.69921875,8556.589,9264.104,8599.735,8545.201,8520.951,9297.318,8494.277
12372.142578125,12333.436,12237.461,12275.848,12529.302,12273.246,12483.128,12102.656
2496.676513671875,2635.1565,2543.3828,2664.8186,2483.0708,2623.9448,2541.8787,2605.5806
549.4790649414062,570.9602,590.0324,661.238,699.7354,676.2852,650.2494,643.0286
2305.611083984375,2329.1077,2325.7048,2344.153,2369.3914,2368.9412,2356.9333,2361.9114
1492.0723876953125,1498.3053,1509.7498,1500.7642,1502.0458,1502.966,1507.1543,1508.6156
4833.7275390625,4776.773,4805.127,4806.248,4870.752,4802.0713,4821.9585,4820.192
4213.53125,4270.59,4283.383,4332.2793,4362.148,4379.047,4359.407,4365.35
6612.39013671875,6606.2734,6636.0605,6655.032,6674.939,6709.6133,6663.81,6724.0034
6475.0283203125,6465.16,6496.1978,6513.6567,6535.887,6562.4956,6516.9795,6570.608
10261.173828125,10246.978,10280.302,10245.229,10259.568,10221.293,10312.076,10223.784
1049.122802734375,1140.4668,1025.2686,1047.1216,1050.5503,1143.6724,1016.4616,1050.5516
7203.234375,7537.639,8868.83,8441.8955,7686.485,7527.2603,8976.056,8319.865
5900.2626953125,5912.4736,6113.664,6014.447,5892.097,5881.141,6094.589,5970.2344
12554.2802734375,12457.052,12517.769,12650.901,12805.425,12723.733,12736.326,12868.6
5488.71630859375,5585.5625,5947.723,6185.609,6211.058,5996.5063,6058.3687,6008.269
13129.3369140625,16616.047,13113.553,13516.002,13314.395,16875.62,13126.292,13532.009
12463.78515625,12411.449,12468.939,12643.683,12651.785,12730.557,12725.235,12964.523
6555.77685546875,6564.0713,6564.435,6580.698,6564.0107,6601.6274,6599.56,6637.513
5984.4951171875,5975.721,5958.9326,5991.1436,6311.823,6262.216,6250.531,6208.576
6836.14501953125,6792.3745,6869.274,6912.2666,6886.0605,6909.1963,6961.182,6986.277
13231.427734375,13101.238,13153.777,13017.795,13093.944,13055.772,13238.711,13232.061
9955.9609375,9797.711,10444.564,12106.79,10510.781,10424.442,10974.266,12271.801
1629.802978515625,1642.943,1649.3629,1657.4679,1668.0334,1677.9484,1677.7877,1683.5573
3165.20849609375,3614.4153,3718.2566,3641.5244,3310.4707,3709.3833,3887.2524,3711.8296
11636.1767578125,11677.848,11683.806,11559.531,11720.978,11751.914,12062.489,11663.705
3211.08837890625,3603.7273,3522.6438,3885.5312,3249.2002,3619.6238,3622.1763,3868.9404
2941.321044921875,2894.9436,2895.8364,2962.3406,2965.387,2878.6658,2911.0552,2896.4114
2660.733642578125,2867.475,2910.8887,3331.9846,2847.6245,3041.5986,3077.5083,3376.7998
1308.3668212890625,1292.6774,1516.5984,1418.8812,1483.0825,1320.8986,1563.1515,1338.3595
1761.1356201171875,1778.3978,1790.958,1771.4095,1785.7781,1775.4845,1793.7515,1791.2585
5646.09130859375,6137.586,6017.896,6165.3584,5617.1855,6065.542,6049.7085,6197.465
5358.607421875,5625.3613,5724.9277,5933.966,5697.669,5624.745,6115.095,5957.914
8409.392578125,9455.402,10545.826,11103.799,10993.084,11144.973,11508.404,11025.829
14582.419921875,14502.38,14483.787,14531.785,14574.516,14567.271,14593.249,14618.308
6153.1240234375,6175.3237,6167.148,6142.9346,6183.6855,6211.348,6188.498,6171.261
5629.96044921875,5618.662,5613.919,5698.6475,5750.5835,5725.27,5691.6147,5776.423
2723.55224609375,2909.8413,2571.499,2628.785,2725.8625,2924.4233,2557.416,2639.6516
2020.640869140625,2046.5546,2057.544,2049.7417,2040.1656,2045.4968,2048.3794,2054.5208
9880.388671875,12702.722,12128.826,13578.615,10514.525,12740.108,12464.857,13076.0
4852.47802734375,5242.411,5005.9146,5153.0645,4735.5615,5136.2397,5179.661,5127.791
9119.7158203125,9252.008,9387.353,9558.2295,9751.415,9821.408,9936.0,10014.178
4109.82275390625,6432.881,5479.41,6246.017,4212.7188,5970.59,5707.8286,5868.4883
8248.857421875,8799.547,10197.422,9753.489,8220.597,8660.155,10279.877,9900.483
4293.90380859375,4537.0376,4309.701,4600.9883,4245.849,4516.801,4301.216,4509.8877
4596.97998046875,4677.1377,4786.331,4805.345,4765.7056,4829.172,4786.8154,4867.569
5553.76708984375,6477.001,6772.7007,6600.337,5735.802,6606.6396,7023.6855,6702.5396
1606.2025146484375,1757.9882,1831.2797,1792.6626,1610.702,1747.0355,1854.4912,1820.2207
1176.5777587890625,1289.0671,1441.2866,1505.1627,1230.353,1300.4431,1471.1761,1451.1503
7299.39208984375,7214.223,6750.4785,6515.3667,7362.019,7268.1333,6829.179,6557.844
21739.412109375,22827.453,23237.838,23744.598,21995.932,23183.412,23629.3,23738.531
11935.0341796875,12316.1875,12523.621,12772.737,12725.806,12888.77,12943.304,13360.373
6908.859375,7001.444,7057.7773,7002.4814,7049.74,7008.672,7030.5493,7111.8135
7693.08740234375,7713.236,7699.617,7716.0537,7759.6035,7772.6826,7779.786,7794.071
13168.599609375,13460.227,13550.034,14453.5625,13735.708,14032.259,14051.01,14779.389
1352.3890380859375,1367.1127,1340.6177,1340.7269,1351.3922,1368.4645,1373.3195,1336.6417
6977.74609375,7783.2446,7448.729,7788.13,7502.1133,7846.6562,7880.92,8014.62
3347.862548828125,3016.3796,2951.3518,3297.5088,3368.3848,3035.3572,2966.0276,3236.9224
3121.114013671875,2794.5383,2862.0708,2904.5945,3139.289,2829.4363,2891.8394,2847.1958
4347.234375,4380.5645,4375.63,4365.7314,4363.9443,4414.3545,4464.257,4420.159
14951.21875,15394.459,15470.48,15653.426,15647.819,15979.463,15936.688,16400.844
9425.6015625,9769.133,9957.516,10196.125,10182.605,10441.789,10636.466,10766.137
7603.28125,7726.122,7740.21,7704.264,7778.869,7858.875,7888.4277,7970.7427
8686.162109375,7705.4434,8437.662,8914.655,9018.775,8009.2656,8558.602,9290.113
2269.9345703125,2319.525,2368.9202,2419.7954,2450.232,2477.4902,2528.9805,2588.941
8299.791015625,8405.364,8384.487,8366.872,8480.953,8542.504,8617.27,8658.658
5784.763671875,4538.278,5436.834,5801.887,5858.7046,4657.4756,5441.587,5945.5576
5574.6728515625,5636.6294,5691.6846,5749.3813,5812.3027,5835.593,5866.2847,5979.9146
1983.39111328125,1774.8989,2061.4648,2559.65,2041.8175,1822.19,2055.8994,2606.793
1540.3944091796875,1549.0863,1552.3408,1527.1167,1538.4532,1547.6846,1549.0035,1549.1729
5325.7822265625,5432.159,5503.203,5558.6084,5639.881,5699.625,5755.4863,5876.922
5224.873046875,5205.286,5194.9077,5230.6377,5381.0205,5321.1494,5434.7183,5419.174
6019.24755859375,6148.721,6379.7925,6527.3765,6303.668,6317.363,6498.1567,6615.13
6155.8935546875,5765.471,5534.797,5444.7446,6013.137,5770.728,5572.589,5578.578
2653.2548828125,2692.5625,2695.1538,2696.7346,2710.616,2742.4358,2775.4214,2795.2134
11611.0771484375,11908.092,12133.639,12292.677,12497.524,12699.754,12892.825,13127.582
2339.727294921875,2358.7595,2307.8853,2377.1616,2369.891,2363.0076,2362.9595,2363.1838
3591.56103515625,3554.5764,3595.71,3638.6504,3596.3723,3555.1865,3597.1875,3580.2893
17912.849609375,17837.791,17857.078,18207.377,18296.32,18237.459,18221.71,18445.742
1249.8406982421875,1211.373,1162.2665,1228.7606,1185.2332,1215.7323,1254.0771,1286.7612
4565.17578125,4472.145,4568.6553,4920.156,4846.3965,4554.4194,4663.3916,4814.733
6526.646484375,6659.196,6902.081,7063.4087,6994.8594,6818.0977,6947.966,7229.1387
4872.6396484375,4946.4243,4945.8354,4908.842,5029.3574,5051.463,5128.37,5202.114
12314.5556640625,12588.444,12206.391,12377.254,12463.291,12655.415,12186.02,12425.162
2301.94921875,2270.4941,2330.3755,2371.4534,2334.6875,2255.419,2288.2708,2231.8096
1255.25390625,1407.8079,1387.0461,1393.6199,1326.3794,1362.1718,1362.6584,1359.977
3276.74658203125,3289.8955,3294.343,3277.2742,3276.5022,3270.4397,3300.6646,3298.7693
7788.3330078125,7481.643,8455.431,7660.8184,7988.6567,7562.061,8581.229,7678.223
3589.299072265625,3624.9478,3639.7444,3647.1396,3665.33,3685.034,3708.2473,3712.477
1603.2047119140625,1602.4921,1605.4467,1610.3113,1606.5563,1605.5493,1608.0154,1616.9316
10181.865234375,10252.207,10015.059,10341.743,10328.321,10413.2705,10115.475,10448.816
2659.550537109375,2687.7703,2710.7192,2724.9885,2744.4565,2762.3357,2785.3857,2789.0266
2657.5302734375,2683.5317,2704.1997,2723.253,2743.4182,2759.6135,2779.8872,2787.59
2289.785888671875,2303.9724,2308.7556,2285.289,2288.685,2290.6467,2303.1191,2276.4292
5514.6162109375,5370.145,5466.325,5506.3677,5516.892,5268.382,5539.654,5369.6855
17984.4609375,18007.643,18156.617,17943.05,18104.44,18089.924,18206.732,18016.408
3664.652587890625,3996.9646,3945.212,4084.702,3750.3538,4063.9006,4054.524,4143.8257
6316.787109375,6612.966,6940.6035,6754.569,6367.3613,6654.4946,7064.4717,6830.3896
7298.33740234375,7307.5845,7337.2666,7303.8657,7298.73,7335.497,7352.207,7327.9517
1252.0010986328125,1261.9552,1265.927,1281.9545,1246.1409,1254.1255,1265.6975,1273.1093
12251.220703125,12200.454,12220.084,12231.789,12288.762,12180.924,12307.172,12349.399
1707.8355712890625,1721.0015,1735.2,1710.0219,1731.7432,1714.6013,1750.8342,1730.791
3374.05078125,3414.5142,3401.4412,3380.2422,3409.3328,3449.2202,3458.9575,3464.3018
4432.173828125,4458.4824,4458.89,4497.5527,4432.237,4413.9033,4431.0117,4436.8354
2133.51025390625,2299.0298,2148.0676,2772.2368,2135.711,2317.332,2214.9507,2692.021
19414.388671875,19461.572,19520.283,19472.059,19507.064,19475.373,19562.387,19486.184
6185.93701171875,6667.0405,6931.745,6820.1294,6218.1934,6685.5513,7046.005,6867.572
2029.7364501953125,2353.4873,2428.7053,2333.7634,2076.1887,2373.3167,2511.9673,2342.4446
4420.43359375,4419.512,4471.311,4496.0674,4416.1675,4457.1123,4476.7925,4499.047
4702.69189453125,4714.8774,4716.391,4721.906,4726.1616,4733.7275,4746.0493,4743.928
6476.58984375,6466.9062,6497.5884,6514.9517,6537.309,6563.7173,6518.671,6572.013
2282.141357421875,2724.2515,2440.9595,2651.0627,2321.1458,2699.4817,2456.8818,2651.7678
9677.8212890625,10309.666,10643.908,10471.419,9715.736,10324.462,10820.724,10518.1455
4001.08935546875,4049.2715,4122.4927,4147.0664,4201.9004,4220.913,4294.6396,4304.537
4060.245849609375,4115.4688,4178.075,4218.9536,4284.6196,4316.5283,4372.7637,4396.858
1548.7042236328125,1412.9977,1499.884,1548.7877,1556.6898,1420.7423,1527.6194,1531.7799
2780.46826171875,2749.6528,2771.2212,2766.1775,2829.5845,2792.5046,2812.223,2810.838
3324.409912109375,3323.87,3343.0579,3343.1157,3370.3132,3364.8152,3383.926,3379.3682
11206.791015625,11391.354,12326.242,11256.273,11407.563,11573.895,12553.873,11428.744
7738.5888671875,7684.3574,7734.3438,7960.613,8046.289,8035.0464,7992.1553,8358.731
5503.11376953125,5496.4854,5533.699,5546.252,5552.0264,5598.451,5557.7764,5615.577
12591.095703125,12740.804,12892.903,13100.095,13204.615,13305.126,13434.654,13566.638
11938.0029296875,12125.818,12083.371,12134.384,11786.381,11866.699,12062.586,11583.654
3632.06005859375,3711.8635,3708.9297,3722.547,3704.3037,3762.6228,3786.6958,3780.4175
10569.0595703125,11292.228,11319.193,11561.248,10749.437,11449.002,11419.953,11498.266
7934.248046875,7517.2583,7798.7925,7803.017,8273.382,7784.0234,8036.7764,8012.6274
17176.15625,17470.434,17825.797,18089.857,18401.344,18587.77,18921.523,19055.963
5309.46728515625,5384.98,5442.522,5506.368,5567.6104,5618.6,5669.4097,5697.262
12197.4658203125,12366.764,12577.716,12333.928,12526.073,12745.073,12967.148,12624.731
3263.75927734375,3235.1545,3274.8452,3254.3457,3351.1125,3307.413,3357.0142,3324.1255
14853.6875,15298.199,15676.232,15990.531,16446.127,16684.307,17056.84,17157.97
4185.3046875,4057.949,4071.3418,4187.935,4157.5586,4066.5232,4033.2131,4172.166
3938.87255859375,4010.9348,4081.2378,4143.579,4213.805,4255.0063,4322.1846,4348.596
2339.06787109375,2348.5598,2407.3926,2490.4297,2476.6492,2472.991,2523.8743,2592.843
8048.43017578125,8171.0996,8350.782,8396.357,8250.265,8254.741,8412.793,8388.555
2287.677001953125,2227.2595,2271.9675,2255.5728,2348.535,2274.05,2307.679,2298.6038
11268.7880859375,11410.251,11525.254,11671.053,11783.6875,11880.361,11979.829,12057.602
1385.896484375,1398.5038,1435.4281,1461.904,1488.5038,1515.0259,1536.6968,1625.602
1836.223388671875,1848.1649,1850.0569,1833.4163,1854.6737,1857.627,1865.7272,1828.7946
15748.115234375,15939.6875,16066.457,16167.595,16327.264,16459.969,16575.883,16602.785
634.9810791015625,638.8023,640.12317,643.6835,642.5823,640.49554,643.9378,644.00366
1484.9407958984375,1482.4584,1496.9125,1492.8544,1496.584,1487.3882,1498.5029,1492.4185
5647.59375,5780.99,5819.4375,5879.086,5863.3267,5971.612,6015.588,6041.187
1109.1131591796875,1113.8268,1112.4784,1114.1257,1112.0586,1117.0278,1114.7246,1116.9615
1799.3189697265625,1810.1688,1835.2064,1835.6394,1849.4585,1853.2563,1881.9229,1877.8812
5067.68505859375,5094.7124,5117.4536,5185.5425,5201.459,5222.3184,5219.748,5293.3022
4400.23779296875,3984.36,4341.789,4078.2656,4485.597,4038.736,4399.9624,4113.8086
3327.938232421875,2943.079,3384.9119,3025.7793,3369.6914,2976.0938,3421.5815,3058.3804
2423.31982421875,2578.4077,2563.0374,2808.2686,2474.0989,2614.54,2599.7483,2827.8718
5117.5537109375,5181.809,5336.7285,5603.7515,5423.242,5468.3975,5592.9863,5794.6084
3874.832275390625,4050.2654,4134.7803,4274.858,4104.704,4247.941,4333.007,4432.958
1609.93017578125,1430.6532,1684.44,1487.4177,1647.6006,1456.6154,1710.9543,1504.0771
6199.908203125,5821.2207,6345.7744,5850.3716,6270.93,5920.7075,6426.837,5897.876
4787.361328125,4819.615,4812.9897,4821.1206,4824.081,4828.7217,4815.5967,4815.1245
1688.7005615234375,1707.0002,1721.3013,1735.9644,1750.7454,1762.3276,1775.6921,1781.5916
1857.353515625,1911.3053,1797.7323,1872.8821,1860.8145,1919.5605,1767.065,1874.8337
7229.1640625,7511.723,7196.943,7401.6543,7415.8013,7690.841,7330.541,7536.1987
1051.0521240234375,1047.1147,1034.6072,1048.735,1054.288,1046.3798,1043.1554,1038.6075
2032.6829833984375,2014.6816,1954.81,2000.006,2040.2211,2011.6643,1964.6152,2015.6149
5652.3857421875,5821.517,5293.4585,5764.7593,5730.755,5925.335,5301.526,5839.718
16172.21484375,16673.875,16305.447,16739.516,17041.271,17485.652,17020.473,17300.994
1962.98828125,1994.6705,2023.9109,2052.2158,2082.3716,2101.7712,2129.101,2141.049
2091.196044921875,2118.0474,2228.7031,2091.2197,2152.3955,2161.921,2284.1677,2130.4702
13690.318359375,13884.564,14096.682,14225.791,14433.865,14473.084,14534.683,14535.5
2349.341552734375,2371.4087,2392.1956,2415.15,2436.934,2456.5688,2476.558,2487.8057
6574.70166015625,7173.3237,7282.8496,7326.077,7243.5273,7786.799,7924.1426,7900.366
3573.44775390625,3598.1309,3597.095,3598.697,3578.4182,3601.1292,3601.914,3611.5159
5013.1669921875,5048.481,5082.206,5110.426,5146.7593,5163.359,5193.912,5215.8936
3282.751708984375,3282.755,3288.6318,3292.018,3299.123,3296.2725,3299.277,3300.2683
618.419677734375,618.33777,618.86035,617.57996,617.2398,617.4119,618.59247,616.64
2278.8427734375,2281.56,2282.5842,2281.474,2281.2627,2280.906,2282.1558,2279.108
1915.8641357421875,1709.7958,1980.5161,1764.6641,1945.7759,1732.37,2005.6555,1779.8608
8466.51953125,7543.7915,8881.514,7789.089,8691.919,7716.3174,9067.256,7936.6826
13102.78515625,12335.414,13746.367,12480.417,13238.918,12500.656,13890.802,12607.328
8775.5791015625,9168.829,9367.801,9731.273,9324.285,9635.742,9828.708,10125.217
12223.9404296875,12117.765,12169.842,12142.3545,12360.237,12246.551,12275.22,12374.422
4059.06494140625,4537.539,4608.6455,4578.635,4086.111,4541.5825,4663.877,4635.2803
3214.293701171875,3228.2273,3218.6348,3235.0928,3237.1394,3250.2104,3237.401,3253.087
4169.65185546875,4286.3296,4157.0454,4225.0786,4244.296,4299.79,4126.0312,4193.7236
5851.28076171875,5716.016,6095.2393,6164.61,5893.1167,5787.3223,6068.129,6208.2964
2496.984375,2566.501,2657.867,2503.8613,2506.8213,2623.0708,2631.4214,2628.5942
2407.44873046875,2464.5205,2497.626,2442.9036,2383.105,2477.9353,2430.7476,2489.128
2514.00048828125,2510.3372,2509.746,2486.1077,2492.0137,2478.7534,2496.5557,2480.9482
1311.63623046875,1315.739,1320.1715,1302.6123,1305.3256,1299.746,1306.5615,1310.5582
2407.514404296875,2419.9233,2437.5144,2412.6494,2472.402,2480.7195,2480.5828,2423.2378
8934.826171875,9344.314,9577.208,9298.4,9499.496,9793.25,9817.602,9637.753
12502.75,12274.967,12476.429,12327.058,12588.894,12368.334,12523.281,12282.024
5575.279296875,5648.9536,5686.3477,5702.114,5731.5625,5793.975,5822.336,5814.3477
6706.82861328125,6509.08,6830.3286,6726.155,6751.712,6571.452,6837.207,6785.332
4466.26318359375,4417.532,4694.9326,4615.9004,4670.76,4588.6206,4850.4688,4753.9927
4583.04541015625,4611.994,4345.3486,4598.9434,4615.7344,4655.629,4357.165,4626.011
5473.31298828125,5448.503,5444.6895,5457.105,5427.525,5455.9307,5456.7305,5495.1855
3264.59765625,3265.4407,3274.3286,3282.0054,3288.4402,3288.9988,3294.0154,3307.0916
2614.48046875,2653.5608,2636.7642,2669.7236,2689.3215,2718.2324,2691.8945,2697.1094
3566.5517578125,3629.0635,3562.7087,3646.2886,3623.8425,3679.8677,3597.45,3681.731
3214.35107421875,3227.745,3255.9785,3272.7979,3270.0828,3282.3533,3304.2632,3327.7212
3698.108642578125,3708.9573,3715.1978,3765.1624,3800.6733,3795.6226,3785.24,3830.2185
1351.413330078125,1429.3652,1505.8479,1298.5541,1387.834,1472.6716,1549.9996,1282.4716
7354.78271484375,7579.9834,7870.6094,7519.3784,7513.0205,7733.281,8009.994,7448.418
4838.138671875,4870.7563,4880.2637,4878.4,4879.843,4896.5,4907.432,4896.0835
6720.662109375,6846.6416,7306.628,6387.417,6844.7695,6957.8687,7377.0923,6388.015
9925.5947265625,9926.418,9949.282,9986.297,10014.606,10050.396,10021.508,10053.187
3954.27197265625,4036.3984,4106.01,4163.2847,4240.379,4284.145,4352.2534,4382.8047
12200.345703125,12148.084,12238.662,12334.282,12503.922,12402.861,12446.012,12551.908
3182.841064453125,3236.9873,3292.2354,3345.5354,3413.0784,3436.0127,3490.1948,3515.5544
2904.10107421875,2564.1868,2753.1914,2465.076,2990.406,2638.786,2849.6367,2540.4602
4713.26611328125,4683.386,4668.5483,4828.0957,4811.038,4733.092,4634.0693,4811.482
2669.101318359375,2675.2092,2690.6006,2691.9265,2686.8657,2680.299,2696.8755,2693.6897
5337.94970703125,5307.72,5335.1562,5375.371,5304.8726,5285.2793,5310.5537,5325.9736
4308.3837890625,4334.8784,4375.604,4485.814,4452.779,4476.9365,4489.8574,4621.078
14046.337890625,14115.484,14438.854,14653.955,14618.229,14729.829,14908.3545,15022.554
9983.2763671875,9969.174,9993.666,9998.273,9998.635,9969.026,10011.677,9996.262
5967.26416015625,6145.289,6306.092,6459.765,6635.582,6741.408,6892.1826,6956.091
10212.693359375,10560.692,10713.68,10728.794,10478.98,10759.986,10833.156,10890.43
6716.43017578125,6752.4956,6907.542,7127.1045,6989.217,7091.183,7133.935,7362.6367
3671.564697265625,3900.6567,3961.614,3992.0369,3706.0312,3899.8994,4034.2305,4076.9263
4569.0947265625,5370.8613,5512.5034,6252.1763,4496.326,5328.157,5665.9233,6062.546
2049.6328125,2043.6323,2156.9282,2233.7034,2140.4265,2142.994,2238.8599,2335.055
9857.5146484375,9882.488,9886.051,9879.546,9868.767,9875.877,9889.643,9863.643
9966.8173828125,9979.65,10002.144,10010.442,10016.862,10033.939,10035.884,10037.081
9931.203125,9928.693,9937.937,9932.166,9928.583,9920.103,9932.981,9920.989
8165.09130859375,8212.187,8245.674,8283.495,8314.212,8352.372,8381.52,8402.866
4736.58837890625,4856.5,4931.4756,5034.5703,5099.8,5183.6294,5222.948,5358.531
3888.6728515625,3904.6968,4179.2866,3854.0186,3984.9185,3975.1443,4276.895,3922.2676
13090.271484375,13222.27,13326.161,13314.839,13356.048,13442.99,13539.5205,13500.936
2057.9833984375,2074.6404,2089.0312,2103.3142,2118.051,2127.5608,2141.7356,2147.715
5619.169921875,5762.9087,5677.7344,5687.164,5653.652,5728.244,5640.7134,5695.6294
2082.281494140625,2101.531,2278.01,2051.733,2115.291,2126.567,2316.4355,2073.5796
14131.900390625,14285.221,14442.572,14539.358,14742.116,14776.322,14863.131,15083.218
3283.81591796875,2466.6978,2689.868,2553.808,3364.5854,2520.3406,2748.3835,2600.1377
2488.6865234375,2510.1062,2728.0708,2506.0784,2525.0051,2538.2632,2761.7053,2534.5664
8617.72265625,8462.795,8568.766,8482.613,8680.085,8519.248,8640.398,8545.615
9123.8720703125,9269.698,9385.449,9514.709,9633.715,9737.362,9836.123,9892.946
6176.7294921875,6224.7153,6301.1733,6276.8794,6302.183,6321.762,6391.9517,6355.7197
11502.375,11630.846,11768.088,11973.219,12118.366,12196.736,12323.623,12428.941
9180.892578125,9331.016,9449.218,9593.516,9727.82,9836.524,9937.101,9998.831
3953.66162109375,4009.293,4095.241,4125.2686,4166.72,4181.9507,4251.1846,4308.1167
2309.75244140625,2498.3262,2427.2942,2442.396,2352.9688,2490.068,2472.3918,2420.4722
11114.5712890625,11369.232,12309.863,11581.672,11651.767,11782.194,12808.432,11977.946
3386.09814453125,3514.8418,3780.8154,3685.5186,3778.6553,3843.01,4139.8096,4016.6855
3802.1513671875,3911.3308,3989.3105,3868.445,3961.8662,4022.1504,4115.2085,3997.6118
4381.6845703125,4388.6074,4487.701,4533.653,4529.9375,4485.492,4494.917,4315.1094
8676.125,8896.45,9225.4,9381.409,9589.584,9668.592,9891.844,10080.006
7037.6103515625,7146.8804,7329.181,7419.6016,7478.45,7562.374,7743.182,7770.533
2292.433837890625,2303.2642,2323.94,2349.5735,2349.6245,2364.2703,2380.672,2397.941
3708.849609375,3718.8235,3992.232,3611.7202,3839.2268,3776.8877,4026.4353,3651.997
4150.6396484375,3791.0547,4538.6333,3995.1553,4180.7515,3805.4907,4621.402,3920.7476
7405.76611328125,7503.143,7639.791,7736.6836,7887.965,7970.1597,8125.6875,8200.719
