V1,V2,V3,V4,V5,V6,V7,V8
3915.46044921875,3953.5342,3976.137,3996.9458,4021.1787,4053.9473,4074.9019,4094.5112
10986.302734375,11117.81,11188.381,11206.305,11268.473,11379.282,11416.875,11423.505
1361.2198486328125,1354.053,1359.5281,1357.2094,1358.8068,1350.4373,1351.5638,1352.9766
8363.7666015625,7721.236,7903.706,8188.042,8439.809,7783.658,7913.0586,8220.799
2053.48974609375,2078.0542,2083.848,2096.7144,2105.0874,2123.8071,2129.214,2143.5664
2746.6533203125,2779.9448,2793.4258,2806.9075,2846.665,2869.6624,2867.712,2891.8225
2449.4482421875,2463.976,2482.6338,2494.433,2501.2703,2518.3318,2532.8965,2546.0684
3489.767578125,3480.2947,3476.5662,3455.0547,3472.4895,3440.1663,3432.435,3454.3098
983.4241333007812,981.3542,986.2144,983.31067,981.42334,982.3109,981.1387,984.62463
2915.519287109375,2909.3752,2923.78,2915.1821,2909.5857,2912.2185,2908.7437,2919.0742
4622.15673828125,4656.732,4715.0405,4775.033,4805.1987,4851.796,4909.6577,4946.5156
5231.05908203125,5265.417,5303.036,5342.198,5371.0503,5402.179,5436.2524,5468.209
5378.03369140625,5367.6553,5349.4326,5354.3438,5339.152,5377.405,5383.797,5472.175
2077.0,2091.6086,2107.2397,2122.6997,2142.9224,2145.4438,2163.3696,2178.5425
2929.337158203125,2937.3948,2938.2979,2944.1477,2929.317,2941.258,2938.998,2942.4717
1692.332275390625,1643.303,1664.591,1679.7559,1705.8077,1657.9197,1678.1646,1686.594
7022.70361328125,7100.831,7125.6553,7183.7104,7199.6396,7268.937,7302.367,7347.3022
5119.2900390625,5179.889,5150.0938,5144.518,5116.8677,5176.751,5150.6562,5147.8384
8337.5458984375,8257.08,8294.3955,8302.177,8319.053,8260.332,8298.111,8284.496
4822.59716796875,4798.5957,4852.132,4837.342,4833.9985,4829.088,4864.2266,4848.1763
1179.7659912109375,1170.1989,1179.2087,1179.7838,1183.0361,1164.1959,1168.887,1182.0178
2563.2373046875,2542.5657,2561.9353,2563.2324,2570.2976,2529.71,2539.6672,2568.2632
3974.6083984375,3955.713,3977.4536,3982.636,3981.082,3981.3833,3995.0461,4010.981
3074.848388671875,3072.606,3019.194,3120.5867,3265.087,3298.6455,3168.4763,3274.8306
8764.494140625,9188.253,9069.192,8576.84,8816.89,9225.352,9166.625,8585.618
7354.86572265625,9268.703,7415.0312,7194.57,7484.5264,9374.354,7518.857,7251.0415
2435.6044921875,2466.3875,2482.287,2507.3545,2527.8562,2553.6846,2570.1865,2587.6572
3705.095947265625,3780.504,3800.9614,3838.9866,3884.9758,3948.285,3963.9702,3998.5032
2230.927734375,2256.6506,2255.6052,2247.1743,2230.8794,2250.0015,2253.9639,2244.3396
2350.427001953125,2380.7458,2407.9019,2441.062,2460.0366,2488.7483,2512.1777,2540.1567
1303.3905029296875,1298.4836,1305.4983,1304.5461,1301.4535,1304.0195,1305.1914,1304.3629
3833.441162109375,3850.6333,3885.6372,3918.2783,3929.904,3956.1196,4000.6614,3995.2993
4287.12451171875,4325.398,4364.071,4407.611,4435.747,4471.263,4504.6245,4541.21
2339.7705078125,2360.3228,2375.106,2379.168,2377.756,2383.0166,2407.221,2430.962
1611.63916015625,1598.5514,1597.7168,1597.8864,1600.5554,1597.0391,1595.0631,1593.783
1472.7437744140625,1476.1298,1475.8591,1471.3152,1477.8368,1481.2618,1478.5808,1475.5428
2807.76416015625,2843.9697,2883.1333,2908.2139,2933.6565,2967.393,3002.2688,3023.6965
8568.115234375,8643.447,8708.215,8778.233,8830.572,8900.658,8950.466,9012.219
9985.4521484375,10109.237,10239.28,10342.467,10429.748,10547.298,10656.813,10754.822
2221.238525390625,2279.2207,2296.6494,2308.9758,2351.834,2393.2134,2410.4453,2423.1875
4286.69873046875,4339.906,4368.51,4403.629,4439.1934,4481.87,4503.0386,4538.924
2523.304931640625,2523.0796,2554.4973,2583.3745,2590.3323,2599.257,2631.2324,2647.484
1954.78271484375,1947.8248,1956.3451,1959.928,1958.4658,1952.3015,1963.0227,1962.3315
9542.7861328125,9542.105,9527.32,9505.675,9505.091,9499.723,9473.365,9519.133
11385.7314453125,11487.535,11586.529,11691.801,11768.722,11857.972,11948.06,12027.598
1848.85498046875,1831.8373,1842.7968,1838.0295,1854.7185,1836.895,1843.4531,1840.6852
6799.6220703125,6845.936,6889.0156,6937.1343,6983.3174,7028.283,7062.0947,7094.956
1135.0806884765625,1139.811,1140.5544,1147.296,1149.4952,1156.6283,1155.6135,1161.4095
6298.88623046875,6325.139,6329.24,6366.681,6378.8726,6418.4595,6412.8145,6445.001
1470.1533203125,1484.9668,1502.1272,1514.6205,1528.114,1539.8203,1553.4626,1562.4155
3967.17138671875,4056.8816,4134.1025,4216.807,4267.4023,4351.9272,4413.0903,4483.508
9417.673828125,9711.186,9846.177,9983.884,10126.321,10356.911,10469.734,10621.002
12622.095703125,12845.7,12935.575,13170.91,13222.63,13462.775,13477.414,13705.48
1569.2996826171875,1608.5653,1621.2887,1648.4381,1668.1608,1700.8333,1710.9666,1736.062
1808.4866943359375,1847.3822,1848.2256,1865.6837,1846.3464,1882.9563,1889.7329,1907.5128
4805.30078125,4862.086,4928.225,4970.1045,5026.475,5073.95,5131.376,5167.824
8758.7900390625,8915.109,8971.997,9041.618,9111.971,9250.571,9308.309,9355.798
2904.72412109375,2938.938,2954.6113,2979.1506,2993.245,3026.8372,3033.9204,3060.322
9854.8154296875,9966.48,9847.722,10036.122,10094.48,10213.386,10049.581,10234.062
2467.606689453125,2491.7793,2498.4685,2518.0789,2520.1936,2542.036,2539.9675,2557.8552
10562.880859375,10723.49,10811.959,10926.916,11010.737,11168.285,11242.8125,11338.481
2823.225341796875,2854.1028,2864.862,2892.7334,2898.1614,2927.1624,2934.4143,2959.0613
2255.765380859375,2285.053,2315.619,2343.11,2359.3062,2386.184,2411.812,2435.4866
1756.6905517578125,1784.8993,1792.6139,1805.2717,1819.5891,1839.1588,1845.3679,1860.6123
1556.906494140625,1576.7812,1598.1907,1616.2642,1631.5233,1650.28,1668.0,1685.5945
3745.2568359375,3732.7437,3738.2097,3749.021,3716.9822,3748.1145,3755.1926,3780.2222
1011.3312377929688,1004.15643,1009.3063,1014.0697,1006.8733,1007.219,1008.94476,1017.86676
3020.472900390625,2999.0254,3014.416,3028.6443,3007.1367,3008.1738,3013.3357,3040.0007
3179.9384765625,3771.2764,3724.8232,3610.4207,3379.02,3891.6416,3976.3496,3843.7136
5103.88720703125,5155.8315,5146.271,5164.487,5146.6304,5185.697,5182.507,5202.571
4784.287109375,4815.2627,4807.6284,4806.615,4791.4473,4796.7524,4803.761,4803.7036
2571.916015625,2598.686,2615.5083,2632.0977,2649.5706,2670.957,2685.8633,2701.477
8498.2509765625,8500.523,8653.383,8454.789,8509.115,8503.239,8637.284,8430.334
5411.9072265625,5438.8164,5479.0156,5506.1787,5600.7026,5700.8604,5726.4893,5774.8286
9132.794921875,9295.697,9399.835,9511.6875,9653.48,9766.441,9891.582,9968.159
7597.4384765625,7902.046,8067.788,8206.558,8348.576,8606.321,8763.438,8905.68
3633.614501953125,3778.522,3864.404,3942.5337,4010.6968,4127.77,4222.372,4290.018
13970.8076171875,14131.866,14191.662,14395.54,14487.398,14641.072,14702.917,14888.522
3346.849853515625,3390.3306,3410.5393,3466.454,3485.1582,3526.605,3537.8882,3587.7578
4751.25,4776.701,4756.268,4833.6226,4834.7935,4853.0894,4847.9834,4937.858
4257.876953125,4478.143,4690.0254,4825.4766,4920.426,5120.087,5307.667,5419.7197
2919.291748046875,2949.628,2969.507,2994.2966,2994.2837,3016.4473,3052.313,3072.234
6125.50439453125,6087.607,6087.7656,6080.291,6088.5596,6061.618,6038.4106,6107.837
10531.609375,10750.587,10954.552,11126.55,11285.785,11490.276,11648.756,11811.192
10217.5341796875,10245.138,10401.883,10617.988,10614.165,10669.595,10892.998,11010.83
2193.78515625,2248.3865,2279.4143,2311.2817,2347.497,2392.3735,2416.572,2444.725
4708.28466796875,4730.833,4776.1934,4816.895,4844.862,4856.5015,4891.6406,4932.307
2461.9609375,2515.7927,2523.3528,2542.2168,2531.9995,2544.9624,2495.0962,2542.9468
2043.9034423828125,2069.2952,2078.4128,2068.8743,2038.0071,2038.5161,1986.3269,2014.2015
42256.25390625,43708.375,44547.414,45355.16,45953.574,47282.008,47967.477,48688.293
6082.50341796875,6284.5107,6414.3066,6528.415,6600.6885,6779.628,6857.886,6972.871
1775.9168701171875,1830.066,1861.6893,1888.6382,1903.0352,1950.2545,1969.7909,1998.0173
5728.7294921875,5903.532,6005.622,6092.575,6138.937,6291.4624,6354.4824,6445.5635
1458.3653564453125,1486.6101,1496.5773,1519.8259,1536.0796,1560.5851,1568.2357,1585.8691
3053.8447265625,3113.152,3133.948,3182.735,3216.8137,3268.289,3284.2222,3321.22
5001.81201171875,5082.2993,5194.6943,5274.314,5366.4087,5425.8965,5537.4346,5587.3384
10444.0654296875,10671.327,10784.126,10920.428,11046.774,11237.854,11333.331,11453.775
1562.171630859375,1591.3383,1604.9397,1617.8385,1633.7839,1656.9744,1666.4341,1679.7247
1980.8551025390625,1985.6079,1987.1643,1990.2358,1993.5447,1999.2478,1997.6469,2001.1073
6220.87548828125,6587.4106,6686.4966,6817.539,6898.8037,7228.338,7333.8867,7432.04
4622.54931640625,4654.215,4671.937,4699.034,4721.7495,4747.261,4761.805,4785.144
7205.1220703125,7065.96,7058.206,7051.324,7126.3174,7071.462,7126.7583,7069.649
1817.8253173828125,1839.3154,1833.9467,1876.2125,1886.9021,1906.9393,1898.435,1938.2869
3596.649169921875,3624.6992,3650.8628,3676.1008,3697.3928,3721.437,3744.6204,3764.3174
1349.7440185546875,1353.2678,1369.7942,1375.1694,1380.1237,1385.621,1394.9508,1399.5945
5298.546875,5360.1743,5395.3325,5421.6006,5441.4326,5442.3535,5419.8926,5460.975
4372.52734375,4390.2744,4426.1074,4412.775,4390.2856,4361.8345,4293.25,4330.167
3559.2099609375,3527.3926,3530.6096,3530.207,3532.1914,3522.2695,3526.376,3518.1797
4961.86767578125,4992.4766,5033.246,5070.709,5097.7285,5126.841,5164.743,5191.661
586.3817138671875,592.8668,592.0891,591.4758,592.3986,596.44104,595.62714,599.358
7375.775390625,7360.218,7394.7617,7360.148,7436.163,7406.1953,7431.1157,7406.245
7537.0,7673.869,7791.8364,7891.3135,7980.5625,8103.0947,8213.413,8287.596
2083.02490234375,2066.6887,2075.6292,2086.816,2087.7598,2077.9514,2072.2961,2097.1187
11617.7177734375,11757.371,11794.501,11889.062,11935.908,12040.605,12082.627,12179.711
1476.153564453125,1479.5354,1468.939,1503.4888,1486.4954,1486.7211,1511.1892,1506.3359
6366.279296875,6403.7764,6477.7046,6521.9585,6580.1006,6608.356,6673.7124,6707.74
7124.662109375,7192.3965,7203.389,7245.8857,7278.3496,7321.948,7338.9414,7375.8325
7109.490234375,7128.725,7273.8003,7354.7217,7430.435,7421.7065,7557.6924,7606.4395
5870.33837890625,5858.116,5922.6465,5931.3667,5960.724,5911.577,5938.909,5940.1865
17952.931640625,18227.113,18470.438,18669.79,18880.14,19117.465,19324.762,19508.11
1287.4718017578125,1293.5361,1282.4922,1292.5887,1290.678,1298.7388,1299.8818,1297.4034
9752.8447265625,9840.429,9849.915,9787.666,9781.016,9832.098,9905.201,10130.748
4428.59423828125,4539.8965,4609.326,4684.8955,4736.9937,4837.462,4894.28,4969.354
4469.60693359375,4571.2676,4611.5005,4664.4077,4697.6562,4779.6562,4822.6777,4879.694
7251.625,7414.101,7531.712,7603.8784,7718.7056,7853.1914,7944.249,8028.7314
1362.447509765625,1368.9844,1381.845,1388.754,1398.7815,1405.7476,1421.4554,1423.2402
3082.0654296875,3086.8057,3109.9417,3125.24,3128.2983,3139.2146,3158.815,3168.6091
5337.4326171875,5458.734,5563.0596,5609.0312,5676.1597,5818.6855,5900.1445,5960.155
3094.679443359375,3097.2112,3124.011,3133.7854,3149.3828,3149.804,3177.8613,3184.4585
11990.341796875,12158.364,12298.857,12409.96,12514.835,12666.179,12786.323,12895.053
9207.900390625,9358.303,9497.572,9613.675,9719.01,9843.963,9966.83,10076.051
1983.549560546875,2060.491,2105.1282,2152.613,2186.485,2259.5225,2293.835,2342.226
8022.50048828125,8097.253,8140.6587,8216.321,8269.621,8337.806,8366.078,8441.648
3744.47314453125,3786.1453,3833.121,3861.434,3891.896,3936.068,3973.4172,3995.9456
10413.388671875,10413.134,10418.198,10428.859,10390.521,10341.484,10266.702,10289.874
7118.6142578125,7118.273,7121.7896,7129.113,7103.0415,7069.3423,7018.5156,7034.2583
7205.53662109375,7676.6055,7180.81,7188.5825,7265.523,7735.767,7261.847,7255.7495
2721.586669921875,2742.749,2759.8564,2714.4968,2741.9404,2792.7373,2570.2925,2576.7573
6648.58251953125,7186.0967,6709.439,6720.2466,6719.282,7249.487,6783.7476,6779.334
11017.1025390625,11133.213,11217.404,11324.275,11403.802,11497.538,11579.316,11659.782
2625.518798828125,2638.8936,2643.5986,2650.6013,2652.0168,2661.8281,2667.948,2671.0576
8420.3603515625,8554.61,8656.22,8737.679,8762.476,8934.673,9031.482,9027.058
2331.3544921875,2311.5168,2334.5376,2340.3328,2337.921,2316.767,2340.8333,2343.2087
1725.9466552734375,1713.2251,1724.571,1730.5742,1731.5293,1720.4116,1732.615,1744.4358
3960.25830078125,3982.4717,4009.3687,4037.914,4053.9707,4074.5962,4100.6353,4124.1543
4101.44677734375,4128.009,4144.6997,4184.2817,4199.509,4223.4688,4242.194,4274.868
2387.328125,2396.2441,2396.8208,2403.871,2407.2402,2413.897,2415.549,2421.5664
1684.3076171875,1698.9739,1723.295,1739.5597,1753.0134,1767.3221,1782.7063,1796.5592
3185.749755859375,3182.7876,3179.344,3178.9595,3186.9087,3194.4846,3192.3342,3190.3494
2147.712646484375,2158.5093,2147.5286,2167.1067,2173.3704,2185.5684,2170.5493,2192.1233
1060.140869140625,1037.6594,1054.6896,1058.7424,1063.1115,1033.7861,1050.6162,1059.7878
3720.095458984375,3641.1921,3700.9502,3715.204,3730.5227,3627.592,3686.6677,3718.89
5750.3447265625,5803.918,5890.933,5963.471,6017.7803,6063.0005,6136.753,6193.26
7315.1455078125,7638.615,7383.4453,7082.5283,7351.804,7664.45,7429.115,7075.077
8819.1181640625,9294.951,9547.138,8886.496,8880.526,9339.835,9676.317,8955.771
6784.845703125,7078.086,6602.264,6452.2017,6799.2617,7114.424,6641.3145,6453.3965
7822.78271484375,8339.215,7968.6465,7669.8706,7860.0967,8375.946,8037.2197,7683.5894
9424.029296875,10072.819,10362.123,9355.742,9512.762,10135.863,10546.64,9414.806
1038.23681640625,1036.5366,1046.424,1045.9246,1034.5602,1025.6406,1033.3966,1040.4474
8666.767578125,9060.613,8740.865,8680.516,8776.388,9158.146,8856.444,8790.854
7559.12060546875,7873.533,7688.84,7478.833,7624.584,7932.1304,7761.6006,7541.4043
8146.78076171875,8325.145,8318.159,7992.35,8148.273,8342.29,8384.781,7972.5513
3962.493408203125,4316.1187,3936.0793,3901.8638,3981.974,4345.619,3963.5315,3913.587
3587.1455078125,3984.3816,3612.4502,3622.1572,3609.388,4004.3665,3630.6882,3630.6306
4071.1669921875,4398.6387,4006.2773,4001.8042,4084.8823,4416.3623,4008.9722,4004.1306
3538.979248046875,3887.9375,3628.4216,3578.9011,3563.1326,3898.793,3651.5444,3581.1538
5070.07421875,5546.475,5293.1675,5071.636,5110.0137,5558.9355,5340.3687,5075.9097
7948.890625,8313.3125,8289.16,7831.4146,8004.479,8367.706,8388.458,7873.1245
7300.09521484375,7840.272,7701.831,7130.424,7351.312,7877.757,7804.245,7156.2915
5941.099609375,5943.589,5933.0117,5929.117,5920.75,5895.89,5925.166,5914.9917
5605.86376953125,5904.1543,5680.9395,5440.7075,5653.5044,5938.5693,5727.432,5470.7935
6426.73681640625,6886.3447,6448.4395,6537.0815,6490.782,6934.0757,6516.8096,6578.4126
4635.19482421875,4651.993,4637.101,4663.4126,4649.199,4656.937,4654.6216,4707.4556
1304.5999755859375,1302.96,1314.7612,1298.0425,1291.9343,1307.9854,1321.2461,1301.0549
11803.021484375,11868.178,11909.151,11950.465,12012.228,12060.444,12111.947,12149.754
12886.482421875,13048.141,13150.053,13263.873,13365.147,13520.244,13597.705,13700.994
4893.1708984375,4917.0894,4919.5596,4942.949,4950.8833,4974.924,4970.135,4997.7583
8363.896484375,8338.816,8389.425,8348.356,8376.862,8314.267,8296.823,8300.471
1731.202880859375,1702.4037,1730.3368,1732.2604,1784.0228,1752.5518,1771.0706,1775.1034
1224.2579345703125,1225.1418,1234.2242,1241.3723,1247.6252,1244.408,1253.77,1258.1227
3453.400146484375,3477.414,3497.937,3520.7922,3534.3281,3555.2383,3573.8945,3594.2039
10341.1357421875,10409.371,10388.909,10471.8545,10375.225,10424.639,10444.097,10521.433
4229.1650390625,4256.9775,4248.7295,4282.622,4243.044,4263.202,4271.299,4302.872
3618.50244140625,3598.6272,3593.7756,3600.6956,3606.337,3586.853,3585.5923,3596.9443
5125.18310546875,5157.1953,5185.3276,5223.4746,5242.2476,5272.306,5298.4175,5326.858
1027.0711669921875,1014.9203,1022.0388,1023.75037,1027.4589,1018.71344,1025.6134,1024.5734
2821.2216796875,2787.8132,2807.6765,2812.0674,2822.3184,2798.261,2817.5325,2814.336
1236.3388671875,1256.492,1260.6512,1273.5416,1275.6257,1297.464,1297.1903,1305.6736
2916.886962890625,2964.6792,2974.262,3004.79,3009.6104,3061.2812,3060.4438,3080.6753
1419.154296875,1422.9366,1425.4225,1431.7667,1433.7869,1436.6086,1439.041,1443.7058
12044.2373046875,12264.387,12228.564,12371.892,12385.988,12568.488,12525.262,12676.806
5215.7421875,5359.536,5449.3535,5499.993,5567.4204,5692.8467,5761.005,5820.7256
6851.89013671875,7012.3574,7104.235,7213.7573,7316.796,7450.817,7510.1865,7628.954
10163.3740234375,10356.754,10503.416,10579.342,10681.781,10833.374,10964.12,11040.261
13675.990234375,13872.46,14073.45,14205.48,14371.799,14520.644,14686.9,14806.653
3525.285400390625,3575.0044,3551.3088,3571.005,3611.1929,3621.231,3618.65,3629.8735
11298.8291015625,11391.255,11445.811,11521.602,11599.795,11648.85,11703.497,11784.425
1449.071533203125,1452.0066,1463.5082,1461.5372,1459.255,1461.5312,1469.8457,1469.3121
8104.12890625,8044.509,8128.5166,8076.869,8064.3345,8049.4707,8096.4253,8050.5244
6945.38037109375,7073.714,7112.185,7131.013,7178.3203,7281.53,7325.677,7352.5835
5087.49609375,5162.724,5229.3687,5276.9126,5323.881,5388.8794,5449.6196,5491.908
12029.728515625,12226.084,12335.979,12442.588,12527.863,12695.789,12795.886,12900.135
2515.318359375,2624.7468,2665.231,2702.6785,2748.8818,2842.1587,2879.7212,2908.2966
8426.56640625,8563.65,8596.764,8652.6875,8698.912,8808.829,8845.495,8910.01
5552.84228515625,5620.6924,5681.0605,5737.2905,5790.047,5846.4375,5896.63,5954.208
8416.529296875,8444.55,8500.723,8440.836,8361.838,8421.719,8466.321,8513.576
7189.16796875,7206.825,7234.862,7207.717,7194.8193,7239.393,7270.7095,7296.183
11573.3486328125,11918.461,11925.456,12080.617,12072.002,12377.336,12380.001,12566.87
2399.16552734375,2417.4563,2443.0154,2461.8857,2444.8716,2470.6184,2488.4788,2502.9856
1414.5703125,1431.056,1442.9398,1454.1892,1468.0518,1480.6897,1491.1293,1501.0327
8915.06640625,9178.021,9298.489,9388.0625,9495.851,9741.439,9798.091,9896.781
5660.05029296875,5709.7637,5728.7026,5759.668,5814.772,5817.7407,5841.4707,5880.8926
1862.3597412109375,1889.7078,1913.5552,1928.1981,1949.2966,1969.956,1992.874,2001.6406
1680.849853515625,1697.983,1721.522,1738.9283,1754.7444,1774.4686,1788.9143,1799.7378
2725.775390625,2740.434,2758.186,2766.6836,2767.3677,2782.2043,2784.39,2788.4087
2142.0810546875,2163.0327,2162.9583,2188.2668,2167.9888,2199.4275,2162.5579,2215.341
4373.330078125,4397.0312,4392.4033,4330.0967,4339.2905,4342.126,4340.7627,4322.5474
2509.002197265625,2541.738,2533.526,2520.123,2527.412,2564.7026,2561.638,2544.622
11353.21484375,11453.965,11606.823,11551.529,11560.121,11662.381,11783.507,11895.544
10037.1181640625,10143.633,10256.287,10338.936,10418.121,10513.119,10616.721,10687.633
2809.233154296875,2852.2852,2850.242,2835.2703,2848.831,2893.9695,2899.6199,2879.1462
11895.5263671875,12125.986,12283.939,12421.254,12575.596,12791.563,12905.904,13054.598
4899.48779296875,4851.348,4921.634,4982.6875,5015.8643,4968.5903,5059.2607,5084.528
8392.1396484375,8487.389,8612.514,8686.025,8757.837,8859.132,8947.734,9009.464
2138.215087890625,2133.8433,2150.4216,2131.4724,2135.121,2141.255,2148.1077,2134.2844
1644.09912109375,1680.1316,1706.8512,1732.8752,1761.3594,1791.1125,1812.6086,1839.6151
6884.537109375,6848.509,6898.9077,6868.324,6882.505,6836.461,6872.4663,6886.3403
9084.9072265625,9101.786,9129.38,9139.585,9094.883,9068.897,9099.241,9154.538
5538.818359375,5549.112,5565.9585,5572.1694,5544.916,5529.0796,5547.549,5581.2764
4570.8193359375,4628.837,4659.681,4691.2695,4647.4062,4707.2104,4677.745,4763.621
3949.38818359375,3979.8408,3991.516,3999.2463,4018.0503,4052.1025,4060.4949,4060.6162
3411.31494140625,3442.788,3474.0127,3502.3608,3530.378,3562.109,3587.4307,3605.2568
1211.2957763671875,1219.7858,1223.6659,1233.314,1238.5236,1249.1727,1250.2136,1257.0438
3164.0048828125,3186.0635,3196.132,3221.2954,3234.722,3262.4558,3265.1262,3282.8909
1465.6846923828125,1468.5889,1492.0354,1500.4169,1512.727,1515.0835,1538.199,1544.7126
3389.315185546875,3463.375,3523.8438,3587.3054,3641.9277,3710.6624,3757.793,3814.6348
1431.1455078125,1452.8684,1478.2109,1497.2257,1518.0612,1538.8839,1559.5459,1576.1306
1405.1893310546875,1425.7338,1438.4281,1453.2047,1467.0365,1486.2776,1495.6855,1509.8821
11911.8779296875,12108.128,12280.325,12470.666,12650.744,12827.064,12965.555,13148.259
9950.583984375,10013.285,10113.739,10164.781,10280.969,10328.535,10403.561,10425.493
10045.80078125,10050.101,10033.536,10066.322,10069.072,10068.813,10058.764,10090.611
2962.517822265625,2946.0312,2963.7583,2952.7979,2941.0425,2956.461,2987.584,2984.6436
1729.015869140625,1743.8733,1755.4095,1770.6666,1777.6897,1791.9299,1802.2667,1813.7808
9284.2705078125,9312.448,9275.695,9311.706,9300.642,9332.587,9298.702,9330.869
1956.1470947265625,1976.4994,1992.2107,2009.1694,2022.4183,2040.2345,2053.3848,2067.917
9893.130859375,9936.861,10015.261,10067.267,10101.593,10150.03,10221.078,10245.288
4328.6201171875,4363.333,4391.861,4452.628,4433.1455,4512.123,4523.265,4592.256
10347.3095703125,10431.142,10507.492,10604.195,10678.359,10764.481,10820.169,10898.481
1587.49560546875,1592.1707,1590.8197,1598.4786,1602.48,1601.0841,1608.6835,1614.2517
1090.7886962890625,1090.864,1091.4879,1089.8998,1086.5034,1086.4304,1085.4298,1085.2175
4903.0283203125,4931.085,4983.522,5038.052,5119.8594,5129.6367,5178.533,5230.524
8364.849609375,9036.422,8727.298,8454.192,8503.86,9141.416,8888.617,8576.154
4387.31201171875,4403.716,4411.4585,4407.951,4415.7983,4425.3164,4440.8994,4450.6914
1856.2762451171875,1880.158,1887.442,1911.9738,1926.6919,1946.4966,1952.2498,1969.7456
7019.14404296875,7412.5244,7131.4214,7039.021,7085.6055,7469.581,7216.8086,7092.4907
7696.1474609375,8594.522,7834.215,7652.4536,7774.2944,8662.787,7937.286,7716.7754
8947.55078125,9679.612,9613.607,8973.723,9039.499,9733.936,9783.864,9065.829
1377.881591796875,1393.9424,1429.3448,1453.2034,1410.1438,1445.1791,1461.9888,1495.6467
5935.10546875,6215.978,5896.1777,5896.3906,5977.795,6269.0664,5964.5806,5925.7637
6988.62744140625,6927.6626,6565.582,6488.278,6669.062,6505.656,6177.0737,6374.5483
2422.1240234375,2454.6284,2491.4768,2522.4583,2555.143,2583.522,2613.7646,2642.892
6296.5732421875,6461.565,6534.974,6643.7666,6698.1978,6850.79,6927.0815,7027.471
5897.24658203125,5917.947,5944.729,5946.226,5951.4263,5968.295,6004.8677,6001.1846
5043.212890625,5097.4067,5118.175,5155.1772,5152.21,5195.0723,5231.01,5262.704
7183.2587890625,7215.778,7257.6646,7242.531,7301.268,7317.5947,7352.088,7348.593
2777.101806640625,2791.1772,2807.2322,2817.7239,2867.1716,2880.3787,2882.3704,2897.6917
7558.2939453125,7659.519,7727.69,7802.579,7864.249,7948.5195,8012.3003,8077.802
8573.4951171875,8695.077,8784.07,8868.279,8951.158,9054.607,9129.568,9208.5205
7628.216796875,7800.6016,7900.4775,8011.96,8114.6494,8269.582,8333.43,8448.761
4098.63232421875,4119.827,4142.905,4192.6313,4219.161,4252.207,4259.3423,4306.453
1225.9405517578125,1247.174,1263.4807,1285.6189,1301.564,1314.0325,1331.5195,1351.3887
1264.5679931640625,1275.5289,1279.9592,1293.2671,1293.167,1302.4464,1307.0482,1317.8002
9732.388671875,9816.627,9850.917,9953.139,9952.356,10023.719,10059.368,10141.985
5922.28466796875,6003.8735,6075.4297,6112.9106,6200.058,6263.994,6298.002,6320.5063
1506.1024169921875,1510.8351,1503.6804,1503.609,1499.6466,1502.1248,1494.8611,1493.3695
9393.037109375,9436.594,9516.539,9507.011,9532.155,9575.5205,9653.486,9608.348
2823.713623046875,2851.0464,2859.7808,2868.2065,2885.9717,2909.4788,2913.886,2922.2427
2576.87939453125,2407.1233,2438.368,2514.2554,2575.9614,2389.3037,2445.802,2515.2388
3989.973388671875,3984.3271,3991.1912,3986.2031,3991.459,3985.857,3989.6074,3984.558
1219.490966796875,1222.2996,1236.9163,1231.1299,1223.4562,1207.6559,1204.3704,1215.9563
8160.623046875,8252.789,8308.463,8385.978,8449.109,8520.965,8580.326,8645.826
13026.798828125,13329.067,13403.143,13588.259,13698.24,13958.264,14017.517,14210.871
10522.4541015625,10654.484,10643.154,10735.612,10729.714,10842.75,10840.26,10917.852
1414.706787109375,1416.9119,1418.3574,1423.2561,1418.5742,1420.9944,1422.6016,1426.8938
4162.0859375,4366.449,4426.937,4493.8276,4564.2593,4720.917,4789.1904,4842.5215
2610.5908203125,2650.4014,2648.4595,2670.222,2679.8777,2711.4707,2708.1846,2731.2002
7417.8740234375,7340.4893,7370.7183,7470.058,7522.8384,7452.996,7477.267,7632.7427
9387.201171875,9272.023,9373.219,9425.923,9444.4,9320.107,9508.466,9504.707
7069.10107421875,7123.8037,7144.5547,7133.487,7145.8325,7209.634,7219.7812,7203.881
5069.3720703125,5066.107,5059.3193,5076.216,5073.473,5073.038,5073.2515,5082.842
5100.23388671875,5096.2427,5176.0693,5237.5415,5167.883,5187.002,5131.347,5298.46
1524.64404296875,1554.6868,1556.2891,1564.2446,1570.4417,1595.5399,1597.5726,1607.0646
8032.02685546875,8107.78,8187.1636,8228.017,8315.067,8371.615,8427.177,8464.031
1471.005615234375,1469.7927,1471.7222,1468.9058,1468.5574,1469.6316,1474.4474,1469.1274
1905.11181640625,1887.6154,1908.7772,1901.8693,1912.1387,1896.636,1923.2609,1916.217
1598.5858154296875,1615.5353,1622.7428,1630.7213,1643.1964,1657.0703,1663.832,1668.6449
2999.192138671875,3040.4556,3039.1294,3046.9893,3023.8406,3054.9895,3039.0579,3026.3103
1252.302734375,1251.9747,1254.8868,1253.1198,1252.1167,1251.5347,1254.804,1253.4844
6342.26806640625,6344.4985,6371.301,6376.3975,6394.511,6393.236,6427.4404,6423.7705
7211.5,7169.841,7245.3096,7250.024,7237.897,7199.8047,7260.016,7264.7803
